nom,prenom,genre,Date_de_naissance,Lieu_de_naissance,nationalite,ville,pays,age
Dupont,Luc,M,1963-11-21,Option B,Espagnole,Toulouse,Canada,62
Smith,Daniel,M,1960-09-06,Option B,Américaine,Marrakech,Égypte,65
Davis,Nour,F,1994-06-27,Option A,Marocaine,Fès,Mexique,31
Othmani,Jessica,F,1997-04-16,Option A,Française,Bruxelles,Chine,28
Bernard,Pierre,M,1966-12-17,Option A,Japonaise,Marseille,Inde,59
Durand,Barbara,F,1970-05-27,Option A,Marocaine,Tokyo,France,55
Essadiq,Michael,M,2004-09-13,Option A,Française,Oujda,Suisse,21
Smith,Marie,F,1975-08-24,Option C,Canadienne,Casablanca,Japon,50
Petit,Sanae,F,2001-05-12,Option B,Française,Oujda,UK,24
Dubois,Aicha,F,1967-09-03,Option C,Française,Marseille,Tunisie,58
Martin,Thomas,M,2000-03-01,Option B,Américaine,Rome,Chine,25
Bernard,Ahmed,M,1971-09-22,Option C,Américaine,Lyon,Japon,54
Richard,Susan,F,1998-02-24,Option C,Japonaise,Rabat,Portugal,27
Adel,Hugo,M,1965-12-09,Option C,Américaine,Kenitra,Égypte,60
Garcia,Ahmed,M,1993-09-18,Option A,Française,Marrakech,Brésil,32
Bernard,Linda,F,1970-02-07,Option B,Allemande,Kenitra,Brésil,55
Ibrahim,Antoine,M,1993-11-04,Option A,Américaine,Lyon,USA,32
Mahmoud,Christopher,M,2003-01-24,Option A,Américaine,Marrakech,UK,22
Benali,Ikram,F,1979-02-14,Option C,Française,Bordeaux,Argentine,46
Garcia,Joseph,M,1989-03-05,Option B,Canadienne,Marrakech,Argentine,36
Khaled,Christopher,M,1998-03-23,Option B,Canadienne,Londres,Inde,27
Mohamed,John,M,1996-07-18,Option B,Marocaine,Londres,Allemagne,29
Petit,Nour,F,2004-07-27,Option B,Japonaise,Lisbonne,Égypte,21
Richard,Susan,F,1977-06-10,Option A,Canadienne,Tokyo,Maroc,48
Richard,Patricia,F,1990-09-13,Option A,Américaine,Tokyo,Brésil,35
El Amrani,Patricia,F,1992-09-02,Option B,Allemande,Kenitra,Suisse,33
Brown,Elizabeth,F,1968-07-05,Option A,Marocaine,Tanger,Maroc,57
Petit,Julien,M,1972-06-17,Option B,Japonaise,Berlin,France,53
Rodriguez,Emma,F,1983-07-22,Option A,Allemande,Marrakech,Canada,42
Davis,Nour,F,1985-04-17,Option C,Allemande,Berlin,Portugal,40
Rodriguez,Nicolas,M,1996-09-20,Option C,Américaine,Casablanca,Espagne,29
Rodriguez,Sanae,F,1974-02-24,Option B,Française,Londres,France,51
Ibrahim,Mohamed,M,1972-02-21,Option B,Française,Madrid,UK,53
Durand,Louis,M,1971-11-22,Option A,Française,Tétouan,Australie,54
Williams,Robert,M,2005-11-13,Option B,Canadienne,Bruxelles,Tunisie,20
Dubois,Aicha,F,1999-08-27,Option B,Française,Montreal,Japon,26
Mohamed,Sarah,F,1990-01-17,Option A,Japonaise,Marrakech,UK,35
Bernard,Youssef,M,1965-12-04,Option B,Américaine,Oujda,Italie,60
Moreau,Karim,M,1973-05-13,Option B,Canadienne,Lisbonne,Australie,52
Rodriguez,Thomas,M,1974-09-27,Option C,Japonaise,Montreal,Mexique,51
Benali,Nicolas,M,1967-07-23,Option C,Française,Toulouse,France,58
Laurent,Marc,M,1994-08-05,Option C,Japonaise,Rabat,Argentine,31
Davis,Marie,F,2004-05-17,Option B,Allemande,Berlin,Australie,21
Wilson,Hugo,M,1979-09-06,Option A,Américaine,Rabat,Égypte,46
Garcia,Linda,F,1967-09-19,Option C,Américaine,Marseille,Égypte,58
Moreau,James,M,1963-05-02,Option B,Japonaise,Oujda,Belgique,62
Davis,Amina,F,1993-10-16,Option C,Marocaine,Berlin,Tunisie,32
Durand,Laila,F,1980-05-15,Option A,Américaine,Bordeaux,Japon,45
Hassan,Hassan,M,1966-08-11,Option A,Allemande,Tétouan,Inde,59
Miller,Mohamed,M,1992-02-24,Option A,Américaine,Paris,Argentine,33
Moreau,Laila,F,1996-04-26,Option A,Marocaine,Paris,Brésil,29
Hassan,Sarah,F,2003-10-01,Option A,Américaine,Madrid,Italie,22
Jones,Camille,F,1974-05-13,Option A,Espagnole,Rabat,Belgique,51
Petit,Sophie,F,1966-01-23,Option B,Américaine,Marrakech,UK,59
Robert,Jean,M,2007-08-03,Option C,Marocaine,Meknès,Allemagne,18
Garcia,Mehdi,M,1969-03-07,Option A,Espagnole,Lisbonne,USA,56
Richard,Barbara,F,1976-04-03,Option C,Espagnole,Paris,Japon,49
Adel,James,M,1982-08-03,Option C,Américaine,Tanger,Japon,43
Dubois,William,M,1991-07-18,Option B,Japonaise,New York,Brésil,34
Othmani,Élodie,F,1960-11-11,Option A,Canadienne,Montreal,USA,65
Martin,Thomas,M,1981-01-28,Option A,Espagnole,Genève,Italie,44
Garcia,David,M,1984-06-08,Option B,Japonaise,Madrid,Allemagne,41
Laurent,Salma,F,1973-01-10,Option B,Américaine,Casablanca,Maroc,52
Jones,Emma,F,1962-12-25,Option B,Française,Toulouse,UK,63
Othmani,Julie,F,1966-03-03,Option B,Française,Paris,Suisse,59
Martin,Christopher,M,1969-04-11,Option B,Canadienne,Fès,Tunisie,56
Mouline,Nour,F,1982-01-09,Option C,Espagnole,Rabat,Tunisie,43
Jones,Léa,F,1970-11-19,Option B,Américaine,Tokyo,Suisse,55
Johnson,Patricia,F,1985-10-16,Option A,Allemande,Madrid,Espagne,40
Benali,James,M,1986-04-01,Option A,Espagnole,Paris,Argentine,39
Dupont,Zineb,F,2004-04-13,Option B,Américaine,Toulouse,Japon,21
Richard,Claire,F,1999-01-05,Option B,Française,Rabat,USA,26
Petit,Mary,F,2004-05-14,Option B,Marocaine,Paris,Japon,21
Dubois,Chloé,F,2001-11-23,Option B,Canadienne,Madrid,Canada,24
Dupont,Omar,M,1985-08-04,Option B,Marocaine,Rabat,Japon,40
El Amrani,Daniel,M,2006-07-20,Option A,Allemande,Casablanca,Canada,19
Mouline,Laila,F,1984-03-15,Option C,Américaine,Lisbonne,France,41
Johnson,Marie,F,1968-06-04,Option B,Allemande,Marrakech,Australie,57
Fathy,David,M,1977-03-09,Option B,Marocaine,Rabat,USA,48
Jones,Jean,M,1961-05-13,Option B,Américaine,New York,Japon,64
Robert,Emma,F,1977-07-28,Option A,Espagnole,Genève,Inde,48
Garcia,Patricia,F,1961-06-10,Option A,Japonaise,Rome,Australie,64
Chentouf,Fatima,F,1968-05-23,Option C,Japonaise,Meknès,Japon,57
Garcia,Chloé,F,1960-11-06,Option C,Espagnole,Marseille,Maroc,65
El Amrani,Ahmed,M,1965-10-02,Option C,Allemande,Fès,Portugal,60
Bernard,Rachid,M,1974-03-18,Option C,Japonaise,Tokyo,Portugal,51
Bernard,Fatima,F,1984-12-19,Option A,Japonaise,Bruxelles,USA,41
Johnson,Elizabeth,F,1982-01-08,Option C,Française,Marrakech,Chine,43
Ibrahim,Ahmed,M,1992-06-16,Option B,Japonaise,Tétouan,Tunisie,33
Dubois,Robert,M,1961-02-08,Option A,Française,Paris,Belgique,64
Moreau,Chloé,F,1995-06-16,Option A,Canadienne,Casablanca,Belgique,30
Williams,Marwa,F,1993-07-11,Option A,Française,Fès,Espagne,32
Lahlou,Camille,F,1981-01-23,Option B,Française,New York,Argentine,44
Hassan,Thomas,M,2004-03-11,Option A,Marocaine,Londres,Espagne,21
Fathy,Omar,M,1992-12-08,Option B,Française,Casablanca,Portugal,33
Othmani,Ikram,F,1978-06-04,Option C,Française,Oujda,Suisse,47
Petit,Rachid,M,1964-11-08,Option A,Marocaine,Londres,Inde,61
Lahlou,Zineb,F,1978-09-26,Option B,Française,Casablanca,Suisse,47
Wilson,Jessica,F,1972-02-16,Option A,Japonaise,Lyon,Canada,53
Moreau,Karen,F,2005-06-21,Option C,Espagnole,Tanger,Égypte,20
Dupont,Karim,M,1986-05-26,Option A,Française,Tanger,USA,39
Mohamed,Léa,F,1986-11-19,Option C,Canadienne,Rabat,Italie,39
Johnson,Elizabeth,F,1996-12-08,Option A,Française,Marseille,Argentine,29
Mouline,Salma,F,1987-08-16,Option B,Française,Fès,Tunisie,38
Dubois,Marwa,F,2004-12-05,Option C,Canadienne,Madrid,Argentine,21
Johnson,Julien,M,1977-08-26,Option A,Espagnole,Agadir,Chine,48
Martin,Jennifer,F,1964-08-19,Option C,Marocaine,Lyon,Mexique,61
Bernard,Daniel,M,1977-02-09,Option C,Japonaise,Rabat,Portugal,48
Durand,Robert,M,1985-02-25,Option B,Espagnole,Tanger,Chine,40
Mohamed,Marc,M,1988-04-12,Option B,Française,Toulouse,Tunisie,37
Rodriguez,Mehdi,M,1993-02-10,Option B,Japonaise,Rabat,Égypte,32
Williams,James,M,1985-01-04,Option B,Allemande,Tétouan,Allemagne,40
Martin,Sarah,F,1980-09-12,Option C,Japonaise,Tokyo,Portugal,45
Petit,Laila,F,1992-09-04,Option C,Marocaine,Rabat,Allemagne,33
Khaled,John,M,1971-09-28,Option A,Marocaine,Rabat,Belgique,54
Mouline,Linda,F,1987-06-01,Option A,Espagnole,Paris,Inde,38
Garcia,Youssef,M,1993-10-14,Option A,Française,Paris,Mexique,32
Hassan,Sarah,F,1991-06-25,Option B,Canadienne,Genève,Italie,34
Johnson,Thomas,M,1971-02-06,Option C,Marocaine,Marrakech,Italie,54
El Amrani,Louis,M,1995-02-20,Option C,Canadienne,Tétouan,Italie,30
Richard,Jean,M,1989-08-13,Option A,Espagnole,Casablanca,Belgique,36
Miller,Mary,F,1978-07-11,Option A,Espagnole,Tanger,Tunisie,47
Laurent,David,M,1963-12-25,Option C,Allemande,Montreal,Brésil,62
Garcia,Ali,M,1990-07-17,Option B,Canadienne,Fès,Chine,35
Laurent,Karen,F,1994-02-22,Option A,Espagnole,New York,UK,31
Petit,Linda,F,1972-07-19,Option A,Espagnole,Berlin,Chine,53
Fathy,Mathieu,M,1972-09-13,Option C,Espagnole,Rome,Belgique,53
Smith,Elizabeth,F,1988-07-22,Option C,Américaine,Rome,Canada,37
Benali,Nour,F,1989-06-01,Option A,Espagnole,Genève,Argentine,36
Mohamed,Ahmed,M,1963-05-26,Option A,Espagnole,Marrakech,Brésil,62
Chentouf,Sanae,F,1964-03-23,Option B,Canadienne,Lisbonne,USA,61
Miller,Mathieu,M,2001-10-19,Option B,Marocaine,Casablanca,USA,24
Martin,Sarah,F,1964-05-07,Option B,Canadienne,Lisbonne,Japon,61
Petit,Luc,M,2004-03-13,Option B,Canadienne,Bordeaux,Égypte,21
Moreau,Mary,F,1974-10-02,Option A,Américaine,Rome,Suisse,51
Miller,Youssef,M,2006-06-08,Option A,Américaine,Meknès,Italie,19
Robert,Nour,F,2003-04-25,Option A,Française,Lyon,Argentine,22
Chentouf,Jennifer,F,1998-12-28,Option B,Marocaine,Berlin,Italie,27
Dubois,Julie,F,1976-08-07,Option A,Espagnole,Marrakech,Argentine,49
El Idrissi,Jennifer,F,1966-07-19,Option C,Française,Berlin,Espagne,59
Bernard,Omar,M,1967-06-13,Option B,Espagnole,Marseille,Australie,58
Johnson,Christopher,M,1995-05-01,Option C,Espagnole,Casablanca,Portugal,30
Moreau,Sarah,F,1969-11-19,Option B,Américaine,Lyon,Argentine,56
Othmani,Linda,F,2003-12-01,Option A,Espagnole,Montreal,Mexique,22
Benali,Nicolas,M,1998-04-10,Option B,Espagnole,Londres,Australie,27
Richard,Omar,M,1998-03-27,Option C,Canadienne,Fès,Portugal,27
Jones,Daniel,M,1970-04-09,Option B,Américaine,Kenitra,Belgique,55
Hassan,Aicha,F,1981-03-28,Option C,Allemande,Tokyo,Portugal,44
El Amrani,Hassan,M,1987-06-06,Option A,Canadienne,Oujda,Italie,38
Brown,Sophie,F,2000-07-25,Option C,Française,Tétouan,Japon,25
Williams,Claire,F,2007-12-23,Option A,Canadienne,Berlin,Égypte,18
Essadiq,Pierre,M,1980-01-16,Option C,Allemande,Madrid,France,45
Dubois,John,M,1969-08-05,Option A,Américaine,Rabat,Brésil,56
Rodriguez,Marwa,F,1994-09-10,Option C,Marocaine,Oujda,Chine,31
Wilson,Sophie,F,1987-12-05,Option A,Espagnole,Casablanca,Australie,38
Khaled,Mohamed,M,1978-05-28,Option A,Japonaise,Tanger,Portugal,47
Dupont,Zineb,F,1987-12-18,Option A,Marocaine,Bordeaux,Allemagne,38
Jones,Fatima,F,1999-12-27,Option C,Marocaine,Rabat,Brésil,26
Laurent,Patricia,F,1991-03-26,Option C,Espagnole,Tanger,Italie,34
Dupont,Barbara,F,2003-09-07,Option A,Américaine,Berlin,Japon,22
Khaled,Louis,M,1977-01-19,Option B,Marocaine,Berlin,Canada,48
Richard,Amina,F,1968-12-18,Option A,Allemande,Bordeaux,Tunisie,57
Martin,David,M,1970-01-25,Option B,Espagnole,Bruxelles,USA,55
Moreau,Jessica,F,1965-08-05,Option A,Américaine,Fès,Portugal,60
Martin,Omar,M,1989-11-28,Option C,Marocaine,Montreal,Brésil,36
Laurent,Thomas,M,1972-02-01,Option B,Espagnole,Casablanca,Maroc,53
Benali,Julie,F,1975-07-11,Option C,Japonaise,Londres,Égypte,50
Laurent,Hassan,M,1995-11-18,Option B,Française,Marrakech,USA,30
El Amrani,Sarah,F,1994-01-02,Option B,Américaine,Lisbonne,Brésil,31
Ibrahim,Youssef,M,1975-07-07,Option B,Américaine,Casablanca,Égypte,50
Davis,James,M,1979-10-22,Option B,Canadienne,Marrakech,Italie,46
Richard,Mohamed,M,1965-05-03,Option C,Espagnole,Rabat,Italie,60
Martin,Marc,M,1972-12-03,Option B,Marocaine,Meknès,Chine,53
Smith,Élodie,F,1964-11-12,Option A,Française,Bruxelles,Suisse,61
Davis,Linda,F,1998-09-04,Option A,Espagnole,Fès,Australie,27
Benali,Christopher,M,1977-09-16,Option B,Japonaise,Lisbonne,USA,48
Rodriguez,Julien,M,2002-04-18,Option C,Allemande,Marseille,France,23
Brown,Karim,M,2007-04-22,Option C,Américaine,Genève,France,18
Petit,Pierre,M,2001-06-21,Option B,Allemande,New York,Argentine,24
Ibrahim,Jean,M,1981-01-03,Option C,Allemande,Oujda,USA,44
Wilson,Jennifer,F,1987-05-22,Option C,Allemande,Montreal,Suisse,38
Robert,Nicolas,M,1980-01-14,Option C,Canadienne,Rome,Australie,45
Garcia,Marwa,F,1992-09-03,Option B,Espagnole,Fès,Chine,33
Petit,Mehdi,M,1962-10-13,Option A,Allemande,Oujda,Inde,63
Williams,Mohamed,M,1985-03-11,Option A,Marocaine,Rabat,Maroc,40
El Haddad,Sarah,F,1988-02-24,Option A,Marocaine,New York,USA,37
Johnson,Louis,M,1970-03-22,Option A,Française,Madrid,Canada,55
El Amrani,Ahmed,M,1983-02-07,Option A,Française,Rome,Mexique,42
Miller,Michael,M,1980-04-09,Option C,Japonaise,Berlin,Maroc,45
Wilson,Samir,M,2003-10-09,Option C,Allemande,Lyon,Égypte,22
Richard,Chloé,F,1987-07-15,Option C,Allemande,Madrid,UK,38
Moreau,Zineb,F,1990-12-08,Option B,Canadienne,Rabat,Belgique,35
Martin,Camille,F,1961-03-11,Option C,Espagnole,New York,Égypte,64
Jones,Mehdi,M,2002-05-02,Option A,Allemande,Marseille,Allemagne,23
El Amrani,Nour,F,1979-10-16,Option C,Allemande,Tanger,Argentine,46
Robert,Mathieu,M,1989-07-13,Option A,Espagnole,Kenitra,Belgique,36
Robert,Mary,F,1975-08-09,Option C,Allemande,New York,Chine,50
Miller,Rachid,M,2007-11-11,Option A,Américaine,Bruxelles,Japon,18
Benali,Jessica,F,1963-07-26,Option C,Américaine,Rabat,Italie,62
Mouline,Laila,F,2005-10-24,Option A,Canadienne,New York,Maroc,20
Jones,Rachid,M,1966-12-25,Option A,Canadienne,Kenitra,Australie,59
Mouline,Claire,F,1987-06-28,Option B,Marocaine,Marrakech,Tunisie,38
Fathy,Luc,M,1973-12-10,Option C,Canadienne,Casablanca,Italie,52
Benali,Ali,M,1967-02-18,Option A,Japonaise,Agadir,Allemagne,58
Dubois,Omar,M,1968-04-09,Option C,Marocaine,Marrakech,Inde,57
Durand,Laila,F,2005-07-18,Option A,Espagnole,Casablanca,Chine,20
Petit,Aicha,F,1983-08-11,Option B,Allemande,Tokyo,Allemagne,42
Williams,Rachid,M,1963-07-09,Option B,Canadienne,Tokyo,Inde,62
Dupont,Luc,M,1970-08-03,Option B,Japonaise,Marrakech,USA,55
Wilson,David,M,1963-01-02,Option B,Canadienne,Londres,France,62
Jones,Sanae,F,1988-02-16,Option A,Canadienne,Madrid,Japon,37
El Amrani,Louis,M,1964-04-22,Option C,Marocaine,Rome,France,61
Othmani,Elizabeth,F,1963-04-25,Option B,Espagnole,Fès,USA,62
Durand,James,M,1974-04-06,Option B,Espagnole,Fès,Maroc,51
Jones,Sarah,F,1987-06-26,Option B,Marocaine,Londres,Brésil,38
Richard,Hugo,M,1960-11-26,Option C,Française,Marrakech,Argentine,65
Ibrahim,Jean,M,1985-01-24,Option A,Marocaine,Lyon,Inde,40
Hassan,Marie,F,2002-12-03,Option A,Marocaine,Marrakech,Suisse,23
Dubois,Julie,F,1995-06-03,Option A,Américaine,Madrid,Canada,30
Dubois,Aicha,F,1985-11-18,Option A,Canadienne,Londres,Espagne,40
Smith,Youssef,M,1999-05-16,Option C,Marocaine,New York,Belgique,26
Robert,Zineb,F,1991-01-09,Option C,Canadienne,Montreal,Suisse,34
Garcia,Laila,F,2006-11-23,Option C,Canadienne,Genève,Belgique,19
Miller,Thomas,M,1989-03-20,Option B,Américaine,Montreal,Italie,36
Khaled,Jean,M,1989-06-03,Option C,Canadienne,Casablanca,Allemagne,36
El Idrissi,Léa,F,2001-12-07,Option A,Japonaise,Madrid,Maroc,24
Mohamed,Jean,M,1966-06-09,Option C,Marocaine,Fès,Mexique,59
Robert,Pierre,M,1966-12-15,Option B,Canadienne,Bruxelles,Chine,59
Dubois,Omar,M,1988-05-20,Option A,Française,Kenitra,USA,37
Davis,Sophie,F,1999-03-10,Option C,Française,Tétouan,Chine,26
Smith,Luc,M,1991-01-19,Option A,Américaine,Casablanca,Portugal,34
Williams,Pierre,M,1981-03-23,Option A,Japonaise,Casablanca,Argentine,44
Smith,Emma,F,1961-07-13,Option C,Espagnole,Rome,Portugal,64
Jones,Emma,F,2006-12-01,Option C,Espagnole,Marrakech,Chine,19
Durand,Marie,F,1972-03-24,Option B,Marocaine,Meknès,Chine,53
Smith,Ali,M,1989-09-23,Option C,Américaine,Marrakech,Portugal,36
Durand,John,M,1991-07-28,Option C,Française,Toulouse,Maroc,34
Rodriguez,Julie,F,2003-11-24,Option C,Japonaise,Rabat,Argentine,22
Smith,Léa,F,1969-06-11,Option A,Marocaine,Casablanca,Suisse,56
Davis,Julie,F,1990-03-15,Option B,Canadienne,Madrid,UK,35
Garcia,Louis,M,2001-01-07,Option A,Marocaine,Marrakech,Espagne,24
Robert,Mehdi,M,1991-01-17,Option C,Allemande,Kenitra,Portugal,34
Wilson,Nour,F,1969-09-26,Option B,Marocaine,Rome,Inde,56
Richard,Aicha,F,1972-07-13,Option C,Canadienne,Tétouan,UK,53
Miller,Ali,M,1968-11-20,Option A,Allemande,Meknès,Japon,57
Dupont,Christopher,M,1963-06-01,Option A,Espagnole,Lyon,Portugal,62
Essadiq,Jean,M,2004-07-12,Option C,Japonaise,Tanger,Tunisie,21
Mahmoud,Luc,M,1970-06-20,Option B,Américaine,Tanger,Belgique,55
Richard,David,M,1983-07-19,Option A,Japonaise,New York,UK,42
Chentouf,Sarah,F,2003-01-04,Option C,Marocaine,Rabat,Portugal,22
Laurent,Nour,F,1978-03-01,Option C,Espagnole,Londres,France,47
Othmani,Patricia,F,1996-02-27,Option C,Américaine,Bordeaux,Maroc,29
Martin,Fatima,F,2004-05-15,Option B,Marocaine,Marseille,Égypte,21
Chentouf,Claire,F,1984-08-01,Option C,Française,Marrakech,France,41
Bernard,William,M,1979-04-14,Option C,Française,Tanger,Chine,46
Johnson,John,M,1999-04-05,Option A,Canadienne,Tétouan,Chine,26
Garcia,John,M,2004-07-13,Option C,Espagnole,Madrid,Australie,21
Fathy,Robert,M,1984-12-24,Option B,Espagnole,Toulouse,Australie,41
Brown,Samir,M,1994-06-01,Option C,Japonaise,Marrakech,Brésil,31
Rodriguez,Barbara,F,2003-07-19,Option B,Française,Meknès,Portugal,22
Brown,Zineb,F,1990-06-15,Option C,Allemande,Tanger,UK,35
Miller,Camille,F,1966-08-23,Option C,Allemande,Tanger,Allemagne,59
Mohamed,Hassan,M,1989-10-22,Option C,Espagnole,Madrid,UK,36
Durand,Linda,F,1996-09-09,Option B,Espagnole,Tétouan,Brésil,29
Othmani,Jessica,F,1990-01-17,Option A,Marocaine,Tokyo,Chine,35
Petit,Barbara,F,1991-01-24,Option B,Espagnole,Agadir,Belgique,34
Essadiq,Ali,M,1978-12-13,Option A,Américaine,Genève,Chine,47
Petit,Michael,M,1984-12-14,Option B,Allemande,Berlin,Argentine,41
Richard,Louis,M,1997-10-23,Option C,Marocaine,Tokyo,Maroc,28
Benali,Jean,M,1973-03-02,Option C,Américaine,Rabat,Égypte,52
Smith,Michael,M,1985-04-19,Option A,Espagnole,Marrakech,Suisse,40
Robert,John,M,1991-07-26,Option A,Espagnole,Agadir,Égypte,34
Hassan,Louis,M,2007-08-06,Option B,Française,Kenitra,Suisse,18
Dupont,Sanae,F,1993-03-06,Option B,Marocaine,Tokyo,Argentine,32
Dubois,Ikram,F,1976-02-28,Option A,Américaine,Tokyo,Mexique,49
Jones,Thomas,M,1999-07-11,Option A,Canadienne,Agadir,Espagne,26
Benali,Barbara,F,1993-10-07,Option B,Espagnole,Marseille,Mexique,32
Othmani,Salma,F,1980-04-24,Option A,Japonaise,Toulouse,Italie,45
Hassan,Julien,M,1984-04-07,Option A,Japonaise,Bordeaux,USA,41
Rodriguez,Patricia,F,1973-04-12,Option A,Espagnole,Tokyo,Australie,52
Richard,Rachid,M,1986-05-23,Option A,Canadienne,Marseille,Argentine,39
Brown,Karim,M,1981-10-19,Option C,Allemande,Montreal,Australie,44
Durand,Julie,F,1989-10-05,Option C,Japonaise,Toulouse,USA,36
El Haddad,Elizabeth,F,1963-11-19,Option A,Américaine,Bruxelles,Maroc,62
Bernard,Sanae,F,1996-05-03,Option B,Espagnole,Marrakech,Japon,29
Lahlou,Nour,F,1988-11-26,Option C,Espagnole,Marrakech,Suisse,37
Mohamed,Mohamed,M,2007-11-07,Option B,Espagnole,New York,France,18
Adel,Rachid,M,1987-01-25,Option B,Canadienne,Bruxelles,Mexique,38
Ibrahim,William,M,1963-09-21,Option C,Allemande,Kenitra,Portugal,62
Mohamed,Karim,M,2007-09-10,Option B,Marocaine,Marseille,Australie,18
Garcia,Hugo,M,1998-06-05,Option B,Espagnole,Rabat,Allemagne,27
El Idrissi,Jessica,F,1961-03-27,Option A,Marocaine,Bruxelles,Suisse,64
Smith,Susan,F,1976-11-08,Option A,Américaine,Lyon,Égypte,49
Lahlou,Laila,F,1969-04-10,Option A,Américaine,Paris,France,56
Johnson,Salma,F,1986-03-22,Option C,Américaine,Rabat,Inde,39
Miller,Sarah,F,1990-08-09,Option A,Japonaise,Berlin,Italie,35
Ibrahim,John,M,1960-06-21,Option B,Américaine,Kenitra,Chine,65
Martin,Jennifer,F,1962-12-11,Option B,Espagnole,Rabat,Suisse,63
Richard,Laila,F,1976-02-18,Option B,Canadienne,Kenitra,Égypte,49
Williams,Ahmed,M,1981-09-02,Option B,Canadienne,Rabat,Suisse,44
Lahlou,Élodie,F,1980-02-03,Option B,Allemande,Madrid,Mexique,45
Miller,Sophie,F,1990-03-04,Option C,Canadienne,Casablanca,Italie,35
Bernard,Amina,F,1969-07-25,Option B,Japonaise,Tétouan,Argentine,56
Jones,Louis,M,1979-02-20,Option C,Marocaine,Genève,France,46
Essadiq,Antoine,M,1990-09-18,Option B,Allemande,Oujda,Belgique,35
Jones,Karen,F,1964-10-11,Option C,Canadienne,Marrakech,Espagne,61
Martin,Antoine,M,2000-01-26,Option C,Américaine,Berlin,Australie,25
Martin,Antoine,M,1977-08-25,Option B,Canadienne,Berlin,Portugal,48
Hassan,Élodie,F,1974-07-24,Option B,Française,Madrid,Maroc,51
Bernard,Karen,F,2001-04-16,Option B,Allemande,Genève,Australie,24
Durand,Joseph,M,1972-04-13,Option B,Espagnole,Rome,Espagne,53
El Idrissi,Patricia,F,1990-02-24,Option A,Espagnole,Lyon,Tunisie,35
Brown,Zineb,F,1970-11-02,Option A,Japonaise,Rabat,Portugal,55
Jones,Fatima,F,1999-09-14,Option C,Canadienne,Tétouan,Tunisie,26
Laurent,Mary,F,1999-04-17,Option C,Canadienne,Agadir,Argentine,26
Petit,Patricia,F,1962-04-03,Option A,Japonaise,Lisbonne,Belgique,63
El Amrani,Sanae,F,2000-12-22,Option C,Marocaine,Casablanca,UK,25
Martin,Antoine,M,1973-07-08,Option B,Américaine,Bruxelles,Mexique,52
Benali,Élodie,F,1990-02-06,Option C,Américaine,Tanger,Tunisie,35
Mohamed,Marc,M,2003-06-10,Option C,Marocaine,Montreal,Belgique,22
Petit,Michael,M,1994-12-21,Option C,Marocaine,Paris,Égypte,31
Fathy,Ahmed,M,1980-10-10,Option A,Française,Rome,Égypte,45
Davis,Ahmed,M,1978-07-03,Option A,Japonaise,Londres,Portugal,47
El Amrani,Rachid,M,2004-04-10,Option C,Allemande,Rome,Portugal,21
Laurent,Youssef,M,1969-09-20,Option B,Américaine,Toulouse,UK,56
Miller,Jennifer,F,1988-03-14,Option C,Marocaine,Londres,Tunisie,37
Williams,Chloé,F,1983-02-05,Option A,Marocaine,Tétouan,USA,42
Johnson,Salma,F,1980-04-08,Option B,Japonaise,Rabat,France,45
Johnson,Louis,M,1996-07-06,Option C,Espagnole,Bruxelles,Chine,29
Laurent,Amina,F,2006-11-12,Option A,Allemande,Genève,France,19
Moreau,Sophie,F,1965-02-19,Option B,Marocaine,Tokyo,Brésil,60
Ibrahim,Samir,M,1994-10-25,Option C,Espagnole,Casablanca,Canada,31
Hassan,Claire,F,1986-09-21,Option A,Française,Tanger,Portugal,39
Chentouf,Linda,F,1977-03-18,Option B,Allemande,Casablanca,UK,48
El Haddad,Julie,F,1985-08-15,Option C,Espagnole,New York,USA,40
Mahmoud,Antoine,M,1960-06-10,Option B,Française,Montreal,Maroc,65
Mouline,Julie,F,1988-11-12,Option B,Canadienne,Tétouan,UK,37
Hassan,James,M,1970-07-17,Option B,Américaine,Londres,Tunisie,55
Benali,Susan,F,2004-01-26,Option A,Marocaine,Meknès,Brésil,21
Dubois,Julien,M,1993-02-26,Option C,Espagnole,Tanger,Argentine,32
Chentouf,Chloé,F,1984-03-28,Option B,Allemande,Genève,Canada,41
Jones,Ahmed,M,1983-01-05,Option B,Française,Berlin,Australie,42
El Amrani,John,M,2007-03-01,Option B,Américaine,Lyon,UK,18
El Amrani,Julie,F,2001-08-12,Option A,Américaine,Rabat,Mexique,24
Johnson,Léa,F,1977-11-22,Option B,Marocaine,Montreal,Belgique,48
Laurent,Sarah,F,1996-09-19,Option A,Espagnole,Lyon,Inde,29
Fathy,Youssef,M,1966-09-25,Option A,Américaine,Berlin,Brésil,59
Bernard,Barbara,F,2003-12-13,Option B,Marocaine,Berlin,France,22
Adel,Ahmed,M,1964-12-01,Option B,Espagnole,Casablanca,Suisse,61
Mohamed,Ahmed,M,1966-03-06,Option A,Espagnole,Paris,Allemagne,59
Mohamed,Louis,M,1970-08-04,Option A,Canadienne,Tétouan,UK,55
Martin,Joseph,M,1996-05-25,Option B,Marocaine,Genève,Espagne,29
Bernard,Jessica,F,1969-06-28,Option A,Japonaise,Genève,Espagne,56
Laurent,Marc,M,1990-07-23,Option A,Française,Marrakech,Maroc,35
Garcia,Sarah,F,2006-04-20,Option B,Japonaise,Madrid,Égypte,19
