nom,prenom,genre,Date_de_naissance,Lieu_de_naissance,nationalite,ville,pays,age
Chentouf,Ali,F,2020-08-07,Option B,Américaine,Tanger,Tunisie,43
Wilson,Sarah,F,2020-06-18,Option A,Marocaine,Madrid,Espagne,51
Wilson,Marc,M,2020-08-17,Option C,Américaine,Agadir,France,32
Smith,Antoine,F,2020-10-09,Option B,Marocaine,Oujda,Espagne,62
Miller,Rachid,M,2020-02-09,Option C,Marocaine,Oujda,Mexique,35
Jones,Emma,F,2021-05-21,Option A,Américaine,Berlin,Australie,36
Martin,Marc,M,2021-02-17,Option B,Japonaise,Bruxelles,Italie,62
Jones,Sophie,F,2020-05-25,Option C,Canadienne,Rome,Mexique,27
Miller,Julien,F,2020-02-24,Option A,Espagnole,Berlin,Brésil,63
Brown,Emma,M,2022-06-26,Option C,Marocaine,New York,France,21
Miller,Aicha,M,2020-07-20,Option B,Française,Rabat,Japon,22
Ibrahim,Laila,M,2021-12-05,Option B,Française,Casablanca,Australie,21
Smith,William,F,2020-07-29,Option B,Canadienne,Rabat,Allemagne,21
Laurent,Joseph,M,2023-07-12,Option C,Allemande,Kenitra,Tunisie,30
Durand,Jessica,F,2022-10-02,Option C,Marocaine,Paris,Allemagne,65
Johnson,Youssef,M,2022-11-01,Option C,Française,New York,Belgique,39
Benali,Nicolas,F,2023-08-23,Option B,Canadienne,Tanger,UK,21
Fathy,Sanae,F,2023-06-20,Option C,Française,Oujda,Belgique,60
Mahmoud,John,M,2023-06-20,Option A,Canadienne,New York,Japon,50
Chentouf,Pierre,F,2023-02-23,Option C,Française,Rome,UK,61
Ibrahim,Jennifer,M,2023-09-19,Option C,Canadienne,Genève,UK,29
Benali,Thomas,M,2021-06-02,Option C,Marocaine,Toulouse,Espagne,36
Martin,Zineb,M,2022-02-20,Option C,Française,Tanger,Italie,28
Martin,Pierre,M,2020-08-29,Option B,Française,Bruxelles,Australie,66
Othmani,Fatima,F,2021-11-15,Option A,Française,Rabat,USA,59
Wilson,Mary,M,2022-06-16,Option C,Marocaine,Bruxelles,Espagne,24
Richard,Thomas,M,2021-01-24,Option A,Marocaine,Kenitra,Argentine,25
Adel,Zineb,M,2022-07-12,Option C,Allemande,New York,Japon,25
Fathy,Rachid,F,2021-10-22,Option C,Espagnole,Tokyo,Égypte,21
El Idrissi,Marc,F,2020-09-05,Option B,Japonaise,Rabat,Brésil,23
Benali,Robert,M,2022-05-20,Option B,Française,Paris,USA,30
Davis,Hugo,F,2023-04-17,Option C,Canadienne,Lisbonne,Canada,35
Miller,Rachid,F,2020-05-24,Option B,Espagnole,Bruxelles,France,26
Durand,Susan,M,2023-06-04,Option C,Marocaine,Bruxelles,Espagne,28
Richard,Louis,F,2020-09-22,Option C,Marocaine,Rabat,UK,24
Martin,Thomas,F,2020-02-05,Option C,Canadienne,Kenitra,Italie,61
Lahlou,Robert,M,2020-02-20,Option C,Canadienne,Meknès,UK,32
Laurent,Sarah,F,2023-09-07,Option C,Marocaine,Tanger,Portugal,51
Williams,Fatima,F,2022-06-07,Option A,Française,Rabat,Espagne,41
El Idrissi,Claire,F,2021-08-09,Option A,Américaine,Oujda,Australie,25
Robert,Rachid,F,2020-06-23,Option A,Française,Bruxelles,Égypte,36
Garcia,Ikram,M,2022-06-20,Option C,Française,Montreal,Brésil,33
Lahlou,Emma,F,2023-04-28,Option B,Espagnole,New York,Espagne,23
Johnson,Jennifer,F,2020-06-21,Option A,Française,Rabat,Chine,46
Adel,Louis,M,2020-09-30,Option B,Américaine,New York,France,60
Brown,James,M,2022-03-03,Option B,Espagnole,Rabat,Portugal,60
Mahmoud,James,M,2022-05-08,Option B,Marocaine,Rome,Espagne,60
Martin,Chloé,M,2022-08-31,Option A,Canadienne,Tanger,Mexique,40
El Amrani,Michael,M,2021-02-07,Option B,Américaine,Rabat,Brésil,22
Mahmoud,Mehdi,F,2023-04-09,Option C,Française,Rabat,Brésil,27
Richard,Léa,M,2021-03-20,Option B,Française,Madrid,Égypte,25
Bernard,Susan,M,2021-01-17,Option C,Marocaine,Londres,UK,46
Jones,Jennifer,F,2020-11-08,Option A,Marocaine,New York,Chine,42
Miller,Karen,F,2023-04-13,Option C,Marocaine,Montreal,Inde,20
Rodriguez,Antoine,M,2021-10-11,Option B,Canadienne,Rabat,Maroc,54
Garcia,Jennifer,F,2022-06-26,Option A,Française,New York,Chine,60
Lahlou,Sophie,F,2021-01-26,Option A,Française,Agadir,Allemagne,26
Dubois,Christopher,F,2023-07-02,Option C,Marocaine,Casablanca,Espagne,38
Miller,Susan,F,2023-03-28,Option B,Allemande,Madrid,Japon,61
Miller,James,F,2022-07-18,Option C,Canadienne,Lisbonne,Australie,58
Robert,Jennifer,F,2022-05-20,Option B,Française,Rabat,Espagne,46
Chentouf,Luc,F,2023-02-04,Option B,Espagnole,Madrid,USA,30
Robert,Marc,M,2020-01-19,Option C,Espagnole,Casablanca,UK,28
Richard,Marwa,M,2023-03-11,Option C,Japonaise,Marseille,Argentine,61
Richard,James,F,2022-01-02,Option B,Marocaine,Bruxelles,Espagne,58
Chentouf,Nicolas,F,2022-03-18,Option C,Canadienne,Kenitra,USA,30
Ibrahim,Julie,F,2020-06-22,Option C,Espagnole,Berlin,Japon,48
Martin,Léa,M,2021-07-27,Option C,Canadienne,Lisbonne,Espagne,40
Mohamed,Marie,M,2020-03-18,Option C,Marocaine,Kenitra,Allemagne,50
Jones,John,M,2022-12-26,Option B,Marocaine,Casablanca,Brésil,30
Miller,Linda,M,2023-02-10,Option A,Japonaise,Montreal,Mexique,33
Mohamed,Jessica,M,2023-04-16,Option B,Française,Kenitra,Allemagne,24
Dubois,Marie,F,2021-12-08,Option C,Canadienne,Lyon,UK,29
Williams,Emma,M,2023-05-28,Option C,Américaine,Paris,Chine,23
Garcia,Hassan,F,2022-12-01,Option B,Espagnole,Berlin,Suisse,42
Miller,Pierre,F,2021-05-28,Option C,Marocaine,Lisbonne,Japon,37
Martin,Léa,F,2020-08-20,Option A,Française,Tanger,Égypte,50
Miller,Sophie,F,2020-09-29,Option C,Française,Rabat,Chine,22
Benali,Nour,M,2020-08-02,Option C,Française,Berlin,Espagne,40
Bernard,Amina,F,2021-02-04,Option B,Marocaine,Kenitra,Allemagne,59
Johnson,Jennifer,M,2022-08-24,Option C,Marocaine,Casablanca,Portugal,32
Dupont,Nour,M,2023-09-12,Option C,Française,Marseille,Japon,57
Miller,Barbara,F,2022-11-20,Option A,Canadienne,Madrid,Espagne,51
Jones,Jennifer,M,2022-08-05,Option B,Française,Rabat,Italie,55
Jones,Jennifer,M,2021-03-02,Option C,Française,Madrid,Mexique,39
El Idrissi,Marc,F,2023-08-23,Option C,Américaine,Berlin,Australie,38
Laurent,Omar,M,2020-02-04,Option B,Espagnole,Madrid,Chine,36
Jones,Elizabeth,F,2020-09-10,Option C,Marocaine,Lyon,Inde,60
Chentouf,Antoine,F,2023-11-24,Option B,Canadienne,Rabat,Italie,30
Durand,Jennifer,M,2020-05-05,Option C,Allemande,Madrid,Brésil,37
Williams,Mathieu,M,2020-09-30,Option A,Américaine,Tokyo,France,20
Martin,Rachid,M,2021-09-12,Option C,Canadienne,Rabat,Espagne,21
Williams,Christopher,F,2021-08-26,Option B,Espagnole,Kenitra,Tunisie,61
Smith,Julien,F,2022-09-20,Option C,Allemande,Marseille,Australie,40
Bernard,Joseph,F,2022-08-29,Option C,Française,Casablanca,Chine,58
Khaled,Ali,M,2021-04-01,Option C,Française,Tétouan,Australie,29
Robert,Louis,F,2021-04-04,Option C,Japonaise,Tokyo,Brésil,47
Jones,Julie,F,2021-01-14,Option C,Française,Montreal,Belgique,42
Smith,Elizabeth,M,2020-06-30,Option B,Allemande,Madrid,Australie,43
El Amrani,Jessica,M,2021-02-22,Option C,Japonaise,Montreal,Chine,23
Benali,Mehdi,M,2023-02-15,Option C,Marocaine,Fès,UK,34
Ibrahim,Mathieu,F,2020-11-15,Option B,Française,Bruxelles,Égypte,46
Durand,Mohamed,F,2022-02-21,Option B,Marocaine,Rabat,Portugal,49
Essadiq,Jennifer,F,2020-04-26,Option B,Française,Tétouan,USA,23
Mohamed,Ali,M,2021-07-17,Option B,Américaine,Marrakech,Italie,52
Mahmoud,Pierre,M,2020-08-14,Option B,Japonaise,Paris,Australie,32
Williams,Louis,F,2021-01-05,Option C,Canadienne,Madrid,Espagne,20
Jones,Ali,M,2020-04-07,Option B,Américaine,Agadir,Portugal,52
Smith,Karen,M,2022-01-25,Option B,Espagnole,Marseille,Égypte,50
Durand,Ahmed,F,2020-06-23,Option B,Espagnole,Bruxelles,Brésil,31
Hassan,Joseph,M,2023-04-14,Option C,Américaine,Genève,UK,33
Garcia,Joseph,M,2023-11-09,Option C,Marocaine,Londres,Canada,51
Brown,Mathieu,F,2021-09-15,Option A,Marocaine,Lisbonne,USA,23
Johnson,Louis,M,2022-02-22,Option B,Marocaine,Marrakech,Égypte,32
Martin,Rachid,M,2022-03-05,Option C,Canadienne,Genève,Suisse,47
Bernard,Patricia,F,2020-03-06,Option B,Française,Paris,UK,48
Jones,Joseph,M,2021-10-06,Option C,Française,Bruxelles,Australie,25
Mahmoud,James,F,2022-03-02,Option C,Canadienne,Tétouan,Australie,41
Jones,Claire,F,2021-12-15,Option B,Canadienne,Fès,Suisse,50
Richard,Claire,F,2020-12-26,Option A,Marocaine,Rabat,Portugal,45
Smith,Elizabeth,F,2021-01-15,Option B,Canadienne,Tanger,Égypte,67
Dupont,Emma,F,2023-04-03,Option B,Allemande,Londres,Allemagne,27
El Haddad,Marc,F,2023-07-21,Option B,Marocaine,Rabat,Japon,39
Garcia,Marwa,M,2020-07-28,Option C,Française,Madrid,Mexique,32
Essadiq,Joseph,F,2020-11-02,Option B,Espagnole,Marseille,Portugal,35
Bernard,William,M,2020-02-06,Option B,Française,Bruxelles,Chine,27
Benali,Rachid,F,2020-09-16,Option B,Américaine,Tétouan,France,46
Smith,Sarah,F,2022-01-24,Option C,Espagnole,Paris,Brésil,63
El Amrani,Susan,M,2021-07-15,Option B,Américaine,Fès,Australie,25
Richard,Ali,M,2022-07-03,Option B,Marocaine,Casablanca,Allemagne,23
Benali,James,M,2020-10-31,Option C,Marocaine,Genève,Belgique,61
Mohamed,Rachid,F,2021-04-26,Option A,Japonaise,Paris,Mexique,42
Richard,Luc,M,2020-04-15,Option C,Espagnole,Bruxelles,Égypte,32
Laurent,Ikram,F,2022-07-28,Option B,Canadienne,Bruxelles,Suisse,35
Wilson,Ali,F,2022-01-13,Option C,Canadienne,Lyon,Japon,61
Bernard,Pierre,M,2020-08-18,Option C,Marocaine,Paris,Japon,33
Durand,Marc,M,2020-03-19,Option B,Française,Tétouan,Belgique,61
Hassan,Sarah,F,2021-07-13,Option C,Française,Tokyo,Suisse,29
Smith,Élodie,M,2021-05-16,Option B,Française,Rabat,Égypte,38
Jones,Ikram,F,2021-04-18,Option A,Japonaise,Tétouan,Japon,28
Martin,Zineb,M,2020-03-11,Option B,Française,Tanger,Italie,46
El Amrani,Camille,M,2023-02-06,Option C,Canadienne,Marrakech,Chine,20
Wilson,Julie,M,2023-01-28,Option B,Canadienne,Montreal,Espagne,32
Williams,David,F,2020-01-11,Option B,Allemande,Agadir,Brésil,53
Khaled,William,M,2021-10-26,Option C,Japonaise,Meknès,Australie,55
Chentouf,Mohamed,M,2023-03-07,Option C,Française,Tanger,Brésil,48
Jones,Omar,M,2023-11-23,Option A,Américaine,Marseille,Inde,61
Martin,Léa,F,2022-02-13,Option A,Canadienne,Agadir,Australie,46
Jones,Julien,M,2022-08-17,Option C,Américaine,Rabat,Chine,45
Garcia,Mary,F,2022-08-21,Option C,Japonaise,Rabat,UK,62
El Amrani,Michael,M,2022-04-26,Option C,Française,Lyon,Belgique,48
Dubois,Samir,F,2021-11-23,Option B,Canadienne,Kenitra,Espagne,37
Williams,Antoine,M,2020-03-30,Option C,Américaine,Fès,UK,39
Martin,Claire,M,2021-09-05,Option C,Marocaine,Madrid,Égypte,46
Martin,Nicolas,F,2021-03-14,Option B,Marocaine,Fès,Italie,55
Rodriguez,Claire,F,2021-05-15,Option A,Canadienne,Kenitra,Espagne,61
Ibrahim,Rachid,M,2023-11-16,Option C,Française,Oujda,Argentine,43
Durand,Amina,F,2023-09-17,Option B,Canadienne,Oujda,UK,33
Williams,James,F,2020-07-26,Option C,Américaine,Montreal,Allemagne,43
Ibrahim,Marc,M,2023-05-05,Option C,Allemande,Lyon,Allemagne,27
Miller,Élodie,F,2020-08-14,Option C,Canadienne,Marseille,Chine,31
Miller,Omar,F,2023-01-17,Option B,Américaine,Rabat,Allemagne,30
Laurent,Susan,F,2023-12-28,Option B,Japonaise,Madrid,Allemagne,33
El Haddad,Ikram,F,2023-07-04,Option C,Canadienne,Agadir,Maroc,46
Bernard,Marwa,F,2021-11-25,Option C,Canadienne,Oujda,UK,45
Dupont,Karen,F,2022-06-23,Option B,Canadienne,Berlin,Brésil,33
El Idrissi,Elizabeth,F,2022-01-18,Option B,Marocaine,Montreal,Allemagne,62
Hassan,Jennifer,M,2023-11-20,Option C,Allemande,Bruxelles,Maroc,34
Petit,Emma,F,2023-01-16,Option C,Canadienne,Rome,Australie,48
Jones,Elizabeth,F,2023-05-07,Option B,Canadienne,Fès,UK,38
Johnson,Jennifer,F,2021-12-27,Option C,Canadienne,Casablanca,UK,38
Smith,Linda,F,2020-11-14,Option C,Américaine,Toulouse,Australie,33
Richard,Joseph,F,2023-05-02,Option C,Française,Meknès,France,27
El Amrani,Michael,M,2021-06-25,Option B,Française,Bordeaux,Australie,24
Johnson,Aicha,M,2021-03-02,Option C,Allemande,Rabat,Australie,64
Petit,Pierre,F,2020-01-28,Option B,Française,Lisbonne,Espagne,30
Laurent,Luc,M,2020-01-01,Option B,Française,Casablanca,Égypte,62
Dupont,Ikram,M,2021-11-25,Option B,Américaine,Marrakech,Inde,60
Mohamed,Salma,F,2023-06-25,Option B,Marocaine,Lisbonne,Japon,24
Smith,Marie,M,2021-10-03,Option B,Française,Madrid,Mexique,40
Benali,Julien,M,2022-06-16,Option C,Canadienne,Berlin,UK,29
Benali,Rachid,M,2020-05-21,Option B,Marocaine,Londres,Chine,65
Williams,Thomas,M,2020-08-12,Option B,Française,Montreal,France,30
Lahlou,Robert,F,2021-10-25,Option C,Canadienne,Madrid,UK,38
Hassan,Robert,F,2021-04-11,Option B,Marocaine,Toulouse,Espagne,35
Essadiq,Laila,F,2022-03-04,Option C,Allemande,Marseille,Allemagne,32
Garcia,Joseph,M,2022-12-24,Option C,Espagnole,Tanger,Canada,65
Jones,Julien,F,2022-10-04,Option C,Française,Berlin,Maroc,29
El Amrani,Susan,M,2022-12-24,Option B,Japonaise,Madrid,USA,57
Williams,Youssef,M,2023-10-30,Option C,Française,Kenitra,Italie,23
Jones,Julie,F,2021-03-29,Option C,Marocaine,Rome,USA,49
El Amrani,John,M,2020-09-07,Option B,Française,Bordeaux,Égypte,60
Moreau,Ali,M,2020-01-01,Option B,Canadienne,Marseille,USA,20
El Amrani,Ali,M,2023-01-13,Option A,Espagnole,Fès,Mexique,37
Robert,Ali,M,2023-07-20,Option C,Allemande,Oujda,Mexique,22
Laurent,Jessica,F,2020-07-29,Option A,Marocaine,Casablanca,UK,44
Mahmoud,Sophie,F,2021-10-19,Option C,Espagnole,Londres,Belgique,60
Williams,Karim,M,2022-05-09,Option C,Japonaise,Tanger,Espagne,49
Miller,Linda,F,2021-09-11,Option B,Française,Tokyo,Chine,53
Martin,Julien,M,2022-12-01,Option C,Japonaise,Lisbonne,Espagne,50
Martin,Julien,M,2020-11-04,Option C,Canadienne,Bordeaux,Chine,31
Smith,Antoine,F,2020-09-09,Option C,Japonaise,Bordeaux,Maroc,22
Dupont,Mehdi,F,2020-10-06,Option C,Marocaine,Rabat,Brésil,63
Richard,Omar,M,2022-12-12,Option C,Japonaise,Lyon,Australie,38
El Idrissi,Jessica,F,2022-08-16,Option B,Allemande,Paris,Brésil,64
Davis,Christopher,F,2023-03-02,Option C,Marocaine,Casablanca,Japon,55
Moreau,Samir,M,2023-07-31,Option B,Américaine,Fès,Italie,26
Smith,Julien,M,2021-07-04,Option B,Espagnole,Casablanca,Chine,40
Garcia,Michael,M,2023-06-05,Option C,Marocaine,Fès,Brésil,25
Mahmoud,Sarah,M,2020-03-01,Option C,Japonaise,New York,Portugal,45
Ibrahim,James,M,2021-06-04,Option A,Canadienne,Oujda,Brésil,61
Smith,Hassan,F,2023-01-28,Option C,Française,Bruxelles,Espagne,46
El Haddad,Mehdi,M,2023-09-18,Option B,Marocaine,Fès,Égypte,36
Miller,Aicha,F,2020-07-18,Option B,Américaine,Meknès,Japon,58
Miller,Antoine,M,2020-01-28,Option B,Canadienne,Marseille,UK,56
Dubois,Marwa,F,2023-07-18,Option C,Française,Marseille,UK,34
Richard,Sarah,F,2020-06-22,Option C,Canadienne,Meknès,UK,28
Mahmoud,Salma,F,2020-03-14,Option A,Américaine,Madrid,Canada,57
Lahlou,Sophie,F,2020-03-21,Option C,Canadienne,Casablanca,Espagne,19
Martin,Michael,M,2022-12-05,Option C,Allemande,Marseille,Suisse,62
Jones,Nour,F,2020-08-29,Option C,Marocaine,Meknès,Australie,63
Wilson,Laila,M,2022-09-16,Option C,Américaine,Tétouan,Chine,39
El Haddad,Marwa,F,2021-05-18,Option C,Marocaine,Agadir,France,58
Robert,Barbara,M,2021-11-09,Option B,Marocaine,Madrid,UK,20
Brown,Ahmed,M,2021-05-08,Option C,Canadienne,Rabat,Japon,43
Wilson,Christopher,M,2021-09-21,Option B,Américaine,Oujda,Égypte,24
Miller,David,F,2021-01-31,Option C,Canadienne,Rome,France,53
Moreau,Elizabeth,F,2022-03-12,Option B,Française,Oujda,Belgique,19
Essadiq,Barbara,M,2022-12-02,Option A,Marocaine,Oujda,Espagne,24
Williams,Joseph,F,2022-02-27,Option A,Canadienne,Marrakech,Portugal,47
Smith,Fatima,F,2022-03-21,Option C,Espagnole,Rabat,Canada,22
Lahlou,Sophie,M,2021-06-25,Option A,Américaine,Berlin,Maroc,62
Jones,Sophie,F,2021-10-08,Option C,Marocaine,Rabat,Australie,64
Rodriguez,William,F,2023-03-30,Option B,Allemande,Marseille,UK,60
Mohamed,Hassan,M,2021-05-01,Option B,Française,Tanger,France,41
Bernard,Marc,F,2022-06-10,Option B,Française,Kenitra,Argentine,22
Davis,Hugo,F,2023-04-09,Option C,Marocaine,Casablanca,UK,46
Garcia,Julien,M,2023-12-29,Option A,Française,Tétouan,Allemagne,63
El Amrani,Mathieu,M,2020-07-02,Option B,Espagnole,Marseille,Espagne,51
Chentouf,Hugo,M,2020-06-30,Option B,Française,Tokyo,Australie,44
Jones,Sarah,F,2021-10-21,Option C,Japonaise,Rabat,Australie,49
Rodriguez,Barbara,F,2020-04-07,Option B,Allemande,Tokyo,Belgique,48
Mohamed,Pierre,M,2022-11-03,Option B,Canadienne,Lisbonne,Allemagne,61
Miller,Claire,M,2021-12-14,Option C,Japonaise,Rabat,Espagne,47
Johnson,Louis,M,2022-06-10,Option C,Espagnole,Lisbonne,Chine,31
Miller,Ahmed,F,2023-05-06,Option B,Canadienne,Madrid,UK,62
Martin,Luc,M,2020-12-29,Option B,Espagnole,Toulouse,Australie,55
Miller,Léa,M,2022-04-19,Option B,Française,New York,Espagne,65
El Idrissi,Ikram,F,2023-08-06,Option C,Américaine,Berlin,Australie,48
Hassan,Joseph,M,2021-04-01,Option B,Espagnole,Berlin,Brésil,61
Hassan,Daniel,M,2023-11-10,Option B,Française,Rabat,Australie,35
El Idrissi,Michael,M,2021-11-02,Option B,Marocaine,Tétouan,Allemagne,31
Smith,Sarah,M,2020-07-10,Option C,Espagnole,Montreal,Espagne,26
Bernard,Antoine,M,2023-05-09,Option C,Marocaine,New York,UK,62
Martin,Michael,M,2020-03-19,Option A,Française,Kenitra,Canada,42
Jones,Marc,F,2023-07-08,Option C,Marocaine,Madrid,Belgique,46
Dubois,James,M,2022-10-09,Option B,Canadienne,Fès,Espagne,47
Williams,Léa,F,2020-02-08,Option C,Américaine,Kenitra,Australie,60
Laurent,Elizabeth,F,2022-08-12,Option C,Française,Tokyo,Japon,37
Rodriguez,William,F,2020-02-06,Option B,Canadienne,Rabat,Italie,42
Williams,Sophie,F,2023-09-12,Option B,Espagnole,Tanger,Japon,45
Petit,Emma,M,2022-12-30,Option B,Française,Tétouan,Espagne,65
Chentouf,Patricia,M,2023-12-02,Option A,Canadienne,Montreal,Tunisie,50
El Amrani,Nicolas,F,2020-07-02,Option C,Française,Rabat,Belgique,38
Durand,Mehdi,M,2022-08-17,Option C,Marocaine,Casablanca,Espagne,20
Richard,Pierre,M,2020-07-22,Option C,Espagnole,Marseille,Japon,34
Williams,Hugo,F,2020-05-20,Option A,Française,Marseille,Chine,22
El Idrissi,Ali,F,2021-04-03,Option C,Marocaine,Marrakech,Suisse,39
Davis,Jean,M,2023-04-15,Option B,Française,Rabat,Italie,58
El Amrani,Youssef,M,2020-09-21,Option C,Marocaine,Bruxelles,Australie,48
Martin,Julien,F,2023-06-07,Option C,Marocaine,Fès,Belgique,31
Petit,Youssef,F,2023-12-23,Option B,Américaine,Bordeaux,Australie,59
Richard,Linda,F,2023-03-17,Option C,Canadienne,Montreal,Australie,58
Ibrahim,Louis,M,2021-04-30,Option C,Canadienne,Madrid,Japon,50
Mohamed,Chloé,M,2021-03-27,Option B,Marocaine,Casablanca,UK,22
Miller,Joseph,F,2022-12-03,Option C,Américaine,Casablanca,Australie,20
Smith,David,F,2021-01-23,Option A,Américaine,Paris,Australie,35
Robert,Marie,M,2020-05-10,Option C,Canadienne,Casablanca,Chine,35
Richard,Youssef,M,2020-08-19,Option C,Américaine,Lyon,Allemagne,56
Jones,Amina,M,2022-12-18,Option B,Américaine,Bordeaux,Italie,45
Dubois,Sophie,M,2023-08-18,Option C,Marocaine,Bruxelles,Italie,31
Bernard,Mohamed,M,2021-02-28,Option B,Allemande,Toulouse,Australie,46
Miller,Pierre,F,2023-06-16,Option C,Allemande,Montreal,Australie,52
Dubois,James,F,2022-03-03,Option A,Marocaine,Lyon,Portugal,63
Martin,Hugo,F,2023-02-19,Option A,Japonaise,Kenitra,France,60
Brown,Camille,M,2022-11-18,Option C,Américaine,Madrid,Égypte,45
Jones,Marc,M,2020-04-03,Option C,Française,Lyon,Brésil,59
Bernard,Emma,M,2022-02-25,Option C,Allemande,Lisbonne,UK,48
Jones,Élodie,M,2020-01-30,Option B,Canadienne,Kenitra,Tunisie,28
Smith,Karim,F,2020-04-21,Option C,Canadienne,New York,UK,20
Dupont,Michael,F,2020-05-01,Option B,Française,Berlin,Allemagne,36
Laurent,Julie,M,2023-01-27,Option C,Espagnole,Rabat,Maroc,46
Dubois,Louis,F,2022-07-28,Option B,Française,Marrakech,Portugal,44
Davis,Daniel,F,2021-05-31,Option C,Américaine,Tanger,Portugal,29
Durand,Mary,F,2023-03-01,Option A,Canadienne,Paris,Australie,24
Chentouf,Karen,M,2020-09-14,Option C,Française,Kenitra,UK,58
Chentouf,Ikram,M,2020-02-27,Option C,Canadienne,New York,Japon,28
Rodriguez,Joseph,M,2022-10-16,Option A,Japonaise,New York,Brésil,63
Mouline,Sanae,F,2022-05-01,Option C,Canadienne,Tanger,UK,22
Durand,Marwa,F,2023-09-17,Option B,Canadienne,Bruxelles,Portugal,32
Davis,Sanae,M,2020-10-12,Option C,Marocaine,Casablanca,Belgique,46
Robert,Hassan,F,2020-05-23,Option B,Française,Bruxelles,Allemagne,41
Ibrahim,James,M,2022-03-23,Option C,Marocaine,Bruxelles,Brésil,59
Jones,Omar,M,2022-07-14,Option A,Japonaise,Berlin,Brésil,63
Richard,Karim,M,2020-03-25,Option C,Espagnole,Casablanca,Suisse,43
Richard,Marie,F,2021-10-19,Option B,Française,Toulouse,Espagne,59
Ibrahim,William,M,2020-05-21,Option A,Française,Casablanca,Mexique,23
Miller,Jennifer,F,2020-09-07,Option B,Française,Fès,Italie,50
Khaled,Sarah,M,2021-11-18,Option B,Américaine,Tanger,Espagne,37
Fathy,Claire,M,2020-12-02,Option C,Japonaise,Lyon,UK,61
Martin,Léa,F,2020-01-19,Option C,Française,Rabat,Brésil,35
Mohamed,Jennifer,M,2022-10-15,Option B,Française,Paris,Brésil,58
Brown,Patricia,F,2020-09-19,Option C,Canadienne,Genève,Japon,22
Smith,Omar,M,2022-12-19,Option A,Canadienne,Tanger,Argentine,39
Smith,Susan,F,2023-03-06,Option B,Française,Marseille,Chine,61
Chentouf,Samir,M,2021-09-29,Option C,Marocaine,Meknès,UK,41
Robert,Susan,M,2021-10-03,Option A,Marocaine,Berlin,Allemagne,62
Wilson,William,F,2023-09-01,Option C,Marocaine,Tétouan,Australie,22
Johnson,Léa,F,2022-05-29,Option B,Canadienne,Bruxelles,Portugal,41
Garcia,John,M,2022-12-27,Option B,Marocaine,Tétouan,Inde,19
Johnson,Marc,F,2021-07-31,Option C,Japonaise,Kenitra,Espagne,50
Dupont,Sophie,F,2022-06-15,Option A,Espagnole,Rome,Belgique,31
Davis,Julie,F,2023-07-01,Option B,Canadienne,Rabat,Australie,24
Dubois,Léa,F,2021-01-06,Option C,Allemande,Rome,Chine,51
Bernard,Emma,F,2022-01-31,Option B,Espagnole,Agadir,Italie,62
Smith,Jennifer,F,2022-06-26,Option C,Canadienne,Lyon,Espagne,55
Wilson,Emma,F,2020-01-27,Option B,Canadienne,Tétouan,Australie,26
Wilson,Julie,F,2021-02-14,Option C,Marocaine,Marrakech,Égypte,33
Williams,Claire,F,2020-10-27,Option C,Marocaine,Rabat,Belgique,26
Johnson,Camille,F,2021-06-02,Option B,Espagnole,Rabat,Japon,37
Dubois,Sophie,F,2020-02-28,Option C,Française,Lyon,Suisse,62
Khaled,Marie,F,2021-10-30,Option C,Américaine,Tokyo,Australie,60
Smith,Claire,F,2023-03-27,Option B,Française,Oujda,Allemagne,24
Davis,Zineb,F,2020-01-17,Option C,Marocaine,New York,Mexique,63
Jones,Antoine,M,2023-06-10,Option C,Marocaine,Kenitra,Tunisie,29
Smith,Louis,F,2023-03-08,Option A,Française,Berlin,Maroc,38
Dubois,David,M,2020-06-04,Option C,Marocaine,Kenitra,UK,22
Miller,Mary,F,2020-06-27,Option A,Canadienne,Kenitra,Australie,34
Williams,Fatima,F,2022-02-28,Option C,Canadienne,Madrid,Japon,38
Hassan,Marc,F,2021-06-21,Option B,Canadienne,Kenitra,UK,23
Moreau,Youssef,F,2023-01-02,Option A,Française,New York,Suisse,27
El Amrani,James,M,2023-04-27,Option B,Française,Marrakech,UK,39
Essadiq,James,F,2021-05-03,Option C,Japonaise,Meknès,Australie,40
Miller,Claire,F,2022-05-21,Option C,Canadienne,Madrid,Portugal,36
Dupont,Susan,F,2022-06-23,Option C,Canadienne,Toulouse,Brésil,33
Wilson,Marc,F,2023-11-27,Option C,Marocaine,Oujda,Belgique,27
Martin,David,F,2021-11-26,Option C,Canadienne,Casablanca,UK,58
Bernard,Julien,M,2023-06-17,Option C,Marocaine,New York,Brésil,43
Adel,Fatima,F,2021-02-15,Option A,Américaine,Fès,Brésil,62
Garcia,Ikram,M,2023-09-29,Option A,Française,Casablanca,Brésil,53
Dupont,Élodie,F,2022-07-11,Option C,Espagnole,Casablanca,USA,25
Davis,John,F,2023-12-04,Option B,Japonaise,Tanger,Tunisie,60
Benali,Rachid,F,2021-04-01,Option A,Canadienne,Genève,UK,37
Mahmoud,James,M,2022-04-21,Option B,Marocaine,Bordeaux,Australie,33
Benali,Julien,M,2023-12-27,Option C,Canadienne,Bruxelles,UK,35
Jones,Emma,F,2022-03-04,Option A,Japonaise,Oujda,Allemagne,54
Jones,Susan,F,2023-03-09,Option A,Française,Tétouan,USA,62
