nom,prenom,genre,Date_de_naissance,Lieu_de_naissance,nationalite,ville,pays,age
Dubois,Julien,f,2020-02-23,Option A,Française,Kenitra,Argentine,75.0
Jones,Marie,f,2022-04-02,Option C,Canadienne,Meknès,Australie,69.0
Miller,Susan,f,2022-08-30,Option C,Allemande,Paris,Japon,88.5
Garcia,James,m,2023-01-21,Option C,Française,Agadir,Australie,24.0
Laurent,Thomas,m,2020-05-30,Option B,Française,Meknès,Mexique,45.75
Fathy,Louis,m,2021-06-15,Option C,Japonaise,Agadir,Brésil,14.25
Khaled,Susan,m,2020-06-28,Option B,Marocaine,Fès,Australie,45.75
Adel,Susan,f,2020-10-26,Option C,Marocaine,Genève,Suisse,75.0
Durand,Claire,f,2022-06-30,Option C,Américaine,Rome,Australie,88.5
Miller,Claire,f,2023-12-06,Option B,Marocaine,Berlin,UK,91.5
Mohamed,Pierre,f,2020-07-06,Option A,Française,Paris,Espagne,78.0
Dupont,Joseph,f,2020-05-24,Option B,Canadienne,Madrid,Espagne,46.5
Ibrahim,Emma,f,2021-04-24,Option B,Espagnole,Rabat,Australie,51.0
Martin,Aicha,m,2023-05-11,Option C,Marocaine,Tanger,Égypte,26.25
Wilson,David,m,2020-02-25,Option A,Canadienne,Madrid,Allemagne,23.25
Benali,Louis,m,2020-07-05,Option C,Marocaine,Rabat,Brésil,24.0
Jones,Marie,f,2022-01-18,Option C,Marocaine,Madrid,Japon,90.0
Mahmoud,Youssef,m,2021-04-19,Option B,Marocaine,Londres,Australie,44.25
Davis,Mehdi,m,2022-07-06,Option C,Française,Paris,Allemagne,45.75
Khaled,Karim,m,2022-04-09,Option A,Française,Kenitra,Belgique,17.25
Dubois,Sarah,f,2020-03-04,Option A,Marocaine,Paris,UK,88.5
Miller,Sophie,f,2021-01-11,Option C,Allemande,Marseille,Suisse,91.5
Laurent,David,f,2022-12-04,Option B,Canadienne,Casablanca,USA,34.5
Garcia,Ahmed,m,2023-08-12,Option C,Française,Bruxelles,Tunisie,36.0
Smith,Léa,f,2022-05-10,Option B,Française,Bruxelles,Canada,91.5
Williams,Camille,m,2020-01-21,Option B,Canadienne,Lisbonne,Brésil,31.5
Smith,James,m,2021-12-01,Option B,Française,Kenitra,Australie,27.0
Dubois,Mehdi,m,2021-06-19,Option C,Marocaine,Casablanca,UK,38.25
El Amrani,Karen,f,2022-08-09,Option B,Américaine,Kenitra,Portugal,40.5
Chentouf,Karim,m,2020-03-06,Option C,Canadienne,Marrakech,Allemagne,39.75
Garcia,Zineb,f,2023-03-11,Option A,Américaine,Tétouan,Australie,94.5
Garcia,Mary,f,2023-11-11,Option C,Allemande,Kenitra,Portugal,58.5
Jones,Marc,f,2020-02-03,Option C,Marocaine,Paris,Brésil,82.5
Smith,Salma,f,2022-07-28,Option B,Marocaine,Toulouse,Australie,64.5
Richard,Michael,m,2021-05-09,Option B,Japonaise,Tétouan,UK,21.75
Petit,Sarah,m,2021-09-07,Option C,Allemande,Agadir,Espagne,16.5
Mohamed,Ikram,f,2020-08-15,Option C,Marocaine,Londres,UK,90.0
Davis,Salma,m,2022-05-06,Option B,Française,Oujda,UK,19.5
Richard,Jessica,f,2020-09-19,Option C,Marocaine,Rome,UK,30.0
Rodriguez,James,f,2020-10-31,Option C,Américaine,Casablanca,Portugal,36.0
Lahlou,Julien,m,2023-12-28,Option C,Canadienne,Kenitra,UK,20.25
Richard,Karim,m,2021-08-04,Option A,Marocaine,Lisbonne,Japon,15.0
Richard,Sanae,f,2020-10-29,Option C,Américaine,Rabat,Brésil,93.0
Martin,Laila,f,2021-05-23,Option B,Allemande,Bordeaux,Australie,88.5
Miller,Julie,f,2023-08-23,Option C,Canadienne,Casablanca,UK,75.0
Smith,David,m,2022-01-16,Option C,Canadienne,Meknès,UK,18.75
El Haddad,Louis,m,2021-09-24,Option B,Française,New York,Japon,35.25
Jones,James,f,2023-09-10,Option C,Japonaise,Agadir,UK,72.0
Jones,Marc,f,2022-11-27,Option C,Française,Lyon,Tunisie,67.5
Smith,Karim,m,2023-04-14,Option C,Française,Bruxelles,Inde,23.25
Adel,Mehdi,m,2022-06-01,Option B,Espagnole,Madrid,UK,21.75
Martin,Samir,f,2023-10-27,Option B,Marocaine,Londres,Australie,61.5
Othmani,Marc,m,2022-10-24,Option C,Américaine,Madrid,Maroc,36.0
Essadiq,Hassan,f,2021-07-05,Option C,Canadienne,Casablanca,Italie,45.0
El Amrani,Antoine,m,2021-03-30,Option B,Française,Rabat,Maroc,25.5
Martin,Luc,m,2022-06-23,Option A,Américaine,Oujda,Allemagne,29.25
Williams,Linda,m,2020-10-01,Option B,Espagnole,Londres,France,40.5
Durand,Omar,m,2023-12-11,Option B,Canadienne,Oujda,Belgique,24.75
Benali,Louis,m,2022-06-20,Option C,Marocaine,Marseille,Japon,30.75
Adel,John,m,2022-12-11,Option C,Française,Genève,Argentine,21.75
El Idrissi,William,m,2023-07-14,Option B,Française,Madrid,Chine,19.5
Martin,Élodie,m,2021-10-27,Option C,Française,Londres,Égypte,45.75
Dubois,Julien,m,2021-02-10,Option C,Canadienne,Toulouse,UK,39.0
Jones,Emma,f,2021-02-02,Option A,Française,Montreal,Allemagne,37.5
El Amrani,Salma,m,2020-12-21,Option B,Canadienne,Madrid,Espagne,45.0
Rodriguez,Susan,m,2021-12-10,Option B,Française,Rabat,Allemagne,28.5
Williams,Marie,m,2021-01-05,Option C,Américaine,Paris,Australie,43.5
Smith,Samir,m,2022-04-02,Option C,Canadienne,Madrid,Maroc,45.0
Smith,Nour,f,2022-08-24,Option B,Marocaine,Lyon,Japon,48.0
Hassan,Marc,m,2020-01-23,Option C,Canadienne,Meknès,Égypte,46.5
Martin,John,m,2021-05-11,Option B,Américaine,Casablanca,USA,28.5
Essadiq,Sophie,f,2023-03-15,Option B,Allemande,Madrid,Suisse,67.5
Johnson,Susan,f,2023-05-16,Option B,Canadienne,Berlin,Espagne,88.5
Robert,Michael,m,2023-04-05,Option B,Canadienne,Berlin,Allemagne,45.75
Hassan,Hugo,m,2022-08-30,Option C,Allemande,Tétouan,Italie,24.75
Durand,Barbara,f,2021-05-18,Option C,Canadienne,Tanger,Suisse,90.0
Bernard,James,m,2021-01-28,Option C,Espagnole,Rabat,Australie,45.75
El Haddad,James,f,2023-06-23,Option C,Canadienne,Lyon,UK,42.0
Laurent,Omar,m,2023-05-08,Option B,Américaine,Kenitra,Australie,43.5
Robert,Michael,m,2022-04-17,Option C,Marocaine,Lyon,Allemagne,24.0
Dupont,Robert,f,2021-10-08,Option B,Espagnole,Meknès,Japon,52.5
Robert,Karim,m,2020-09-27,Option A,Marocaine,Rabat,Italie,13.5
Williams,Joseph,m,2021-05-02,Option C,Américaine,Rabat,Inde,45.75
Smith,Marie,m,2023-08-12,Option C,Allemande,Oujda,Allemagne,30.75
Miller,Robert,m,2021-07-27,Option B,Américaine,Paris,USA,24.75
Smith,Karim,f,2023-06-25,Option C,Canadienne,Madrid,UK,37.5
Garcia,Camille,f,2023-04-30,Option A,Marocaine,Bruxelles,UK,66.0
Ibrahim,Susan,m,2020-05-10,Option B,Canadienne,Toulouse,Japon,48.75
Dupont,Hugo,f,2023-02-02,Option C,Américaine,Marrakech,Chine,58.5
Williams,Patricia,f,2022-10-25,Option B,Française,Lisbonne,Espagne,90.0
El Idrissi,Elizabeth,f,2022-02-08,Option B,Japonaise,Rome,USA,64.5
Martin,Marc,f,2021-07-03,Option C,Japonaise,Rabat,UK,42.0
Moreau,Zineb,m,2021-08-29,Option B,Canadienne,Lyon,Japon,24.0
Miller,Sarah,f,2022-10-22,Option A,Française,New York,USA,37.5
Richard,Laila,m,2023-02-05,Option A,Marocaine,Kenitra,Argentine,31.5
El Idrissi,James,m,2021-04-01,Option B,Marocaine,Fès,Suisse,23.25
Wilson,Sophie,f,2020-12-23,Option A,Française,Rabat,France,48.0
Durand,Élodie,f,2020-03-10,Option A,Marocaine,New York,Mexique,43.5
El Amrani,Ali,m,2022-01-08,Option B,Marocaine,Tanger,Chine,35.25
Rodriguez,Julie,f,2020-03-01,Option B,Canadienne,New York,Brésil,34.5
Mohamed,Youssef,f,2020-01-12,Option A,Française,Rome,UK,55.5
Dubois,Omar,f,2023-03-03,Option B,Espagnole,Oujda,Allemagne,45.0
Othmani,Joseph,f,2023-04-03,Option C,Américaine,Marrakech,Chine,52.5
Othmani,Mary,f,2023-02-19,Option B,Française,Rabat,Allemagne,87.0
Wilson,Emma,f,2021-04-13,Option A,Américaine,Paris,Brésil,42.0
Garcia,Léa,m,2023-02-19,Option A,Française,Paris,Japon,44.25
Williams,Fatima,f,2020-12-04,Option C,Canadienne,Kenitra,Espagne,63.0
Petit,David,f,2023-03-19,Option C,Canadienne,Tanger,UK,42.0
Dubois,Jennifer,m,2020-01-05,Option C,Française,Meknès,Italie,31.5
Miller,Rachid,m,2023-12-09,Option C,Marocaine,Marseille,UK,16.5
Jones,Julien,f,2023-12-24,Option C,Canadienne,Rabat,Égypte,69.0
Miller,Hassan,f,2021-01-23,Option C,Marocaine,Marrakech,Espagne,70.5
Williams,Marc,m,2023-02-28,Option C,Marocaine,Genève,Tunisie,23.25
Richard,Nicolas,f,2020-07-21,Option B,Espagnole,Lisbonne,Égypte,67.5
Robert,Samir,f,2020-09-11,Option A,Française,Genève,UK,49.5
Adel,Michael,f,2021-11-10,Option B,Allemande,Marseille,Mexique,90.0
Williams,James,f,2021-02-21,Option C,Japonaise,Tanger,Italie,63.0
Dupont,Pierre,m,2021-02-22,Option B,Marocaine,Tanger,Belgique,24.75
Laurent,Susan,f,2023-04-12,Option A,Marocaine,Lisbonne,Chine,90.0
Robert,David,f,2020-01-26,Option C,Allemande,Paris,Allemagne,90.0
Robert,Samir,f,2023-06-20,Option C,Japonaise,Agadir,USA,61.5
El Amrani,Robert,m,2020-01-04,Option B,Française,Lisbonne,Belgique,33.0
Khaled,Youssef,m,2021-05-03,Option B,Française,Casablanca,Maroc,43.5
Rodriguez,Jean,m,2022-05-24,Option C,Française,Madrid,Égypte,33.75
Garcia,Mehdi,m,2020-12-13,Option C,Marocaine,Meknès,Allemagne,43.5
Williams,Laila,f,2023-10-21,Option B,Canadienne,Berlin,Australie,93.0
Fathy,Rachid,m,2020-01-06,Option A,Japonaise,Bruxelles,Allemagne,42.0
Rodriguez,Marwa,m,2023-12-28,Option B,Canadienne,Bruxelles,Japon,25.5
Dubois,Emma,f,2020-06-09,Option B,Canadienne,Lyon,France,40.5
Williams,Karen,m,2021-09-02,Option B,Canadienne,Berlin,Brésil,17.25
Davis,Marwa,f,2023-04-03,Option B,Japonaise,Bruxelles,Égypte,73.5
Khaled,Barbara,m,2020-02-21,Option B,Française,Londres,Allemagne,45.75
Richard,Jean,m,2020-07-27,Option C,Canadienne,Tétouan,UK,18.75
Garcia,Joseph,m,2022-10-09,Option B,Française,Marrakech,UK,18.0
Jones,Antoine,m,2022-06-03,Option B,Canadienne,Fès,Australie,48.75
Miller,Mehdi,f,2023-07-06,Option C,Allemande,Meknès,Portugal,51.0
Richard,Susan,f,2023-12-30,Option A,Espagnole,Bruxelles,Belgique,33.0
Garcia,Omar,m,2022-02-11,Option B,Française,Casablanca,Égypte,20.25
Benali,Barbara,m,2023-05-16,Option B,Française,Tokyo,Allemagne,45.0
Petit,Michael,m,2021-02-06,Option C,Canadienne,Rabat,USA,18.0
Jones,Jean,m,2023-09-10,Option C,Française,Madrid,Suisse,21.75
Martin,Claire,m,2022-03-27,Option C,Allemande,Marseille,Espagne,24.0
Petit,Christopher,m,2021-03-07,Option C,Japonaise,Tokyo,Chine,14.25
Moreau,Nour,m,2023-11-04,Option C,Française,Fès,UK,46.5
Rodriguez,Pierre,f,2023-04-12,Option A,Canadienne,Tanger,Japon,46.5
Martin,John,m,2023-08-07,Option A,Française,Montreal,Allemagne,32.25
Hassan,Fatima,m,2021-10-03,Option B,Française,Madrid,Espagne,23.25
Martin,Ahmed,f,2023-12-22,Option C,Marocaine,Casablanca,Espagne,42.0
Mouline,Barbara,f,2021-07-10,Option C,Marocaine,Montreal,Suisse,49.5
Mouline,Mehdi,f,2020-03-01,Option B,Française,Oujda,UK,66.0
Fathy,Luc,m,2023-03-31,Option C,Américaine,Paris,UK,22.5
Richard,Robert,f,2023-05-20,Option B,Marocaine,New York,UK,91.5
El Amrani,Ali,m,2021-04-01,Option C,Américaine,Rabat,UK,21.0
Smith,Samir,f,2020-11-08,Option A,Américaine,Oujda,Brésil,57.0
Jones,Jessica,m,2021-03-02,Option B,Canadienne,Kenitra,Maroc,47.25
Smith,Pierre,f,2020-06-06,Option B,Marocaine,Marseille,UK,88.5
Dupont,Nour,f,2022-01-13,Option A,Française,Lisbonne,UK,48.0
Mahmoud,Karim,m,2023-11-06,Option B,Américaine,Marseille,USA,24.0
Martin,Louis,m,2020-01-11,Option C,Canadienne,Marseille,Argentine,35.25
Richard,Antoine,m,2023-05-02,Option C,Américaine,Marrakech,Australie,48.75
Hassan,Léa,m,2022-09-11,Option C,Japonaise,Montreal,Belgique,27.75
Martin,David,m,2022-01-12,Option C,Américaine,Tanger,Maroc,36.0
Bernard,Salma,m,2022-11-27,Option B,Japonaise,Kenitra,Inde,45.0
Mohamed,Louis,f,2021-09-08,Option C,Allemande,Marseille,Allemagne,34.5
Davis,Michael,f,2020-02-19,Option B,Française,Oujda,Allemagne,69.0
Laurent,Élodie,m,2023-08-29,Option B,Américaine,Oujda,Égypte,27.75
Fathy,Zineb,m,2020-11-18,Option B,Canadienne,Fès,Allemagne,24.0
Hassan,Karen,f,2021-06-16,Option C,Espagnole,New York,Japon,72.0
Martin,Sophie,f,2020-11-09,Option C,Marocaine,Meknès,UK,94.5
Durand,Marie,f,2022-05-23,Option B,Française,Bruxelles,Égypte,33.0
Petit,Élodie,f,2020-10-05,Option C,Américaine,Montreal,Australie,69.0
Jones,Julien,m,2022-04-26,Option C,Marocaine,Casablanca,UK,21.75
Chentouf,Sarah,f,2023-08-09,Option B,Américaine,Kenitra,Brésil,45.0
Miller,Fatima,f,2020-10-06,Option A,Américaine,Montreal,Espagne,97.5
Dupont,Jennifer,m,2023-02-24,Option B,Américaine,Rabat,UK,45.75
Mahmoud,Antoine,m,2021-09-18,Option C,Canadienne,Rabat,Maroc,43.5
Durand,Mehdi,m,2023-02-03,Option C,Marocaine,Madrid,Mexique,17.25
Martin,Mehdi,m,2020-09-23,Option A,Française,Madrid,Italie,16.5
Martin,Léa,f,2022-06-22,Option B,Française,Bruxelles,Allemagne,87.0
Chentouf,Marwa,f,2022-09-01,Option A,Canadienne,Agadir,Portugal,58.5
Bernard,Susan,f,2022-12-04,Option C,Française,Kenitra,Japon,94.5
Chentouf,Christopher,f,2021-01-10,Option B,Canadienne,Kenitra,Espagne,69.0
Mouline,Robert,m,2021-03-28,Option C,Canadienne,Montreal,Portugal,33.75
Durand,Michael,f,2023-12-05,Option B,Allemande,Oujda,Portugal,82.5
Martin,Marc,m,2021-09-23,Option C,Japonaise,Bordeaux,Argentine,39.0
Jones,Mathieu,f,2021-12-26,Option C,Japonaise,Paris,Espagne,90.0
Richard,David,m,2022-04-17,Option C,Marocaine,Agadir,Espagne,48.0
Chentouf,James,m,2020-01-13,Option C,Française,Paris,Allemagne,26.25
Brown,Sophie,f,2021-11-04,Option C,Allemande,Kenitra,Espagne,52.5
Miller,Thomas,f,2022-11-02,Option A,Américaine,Marseille,Brésil,90.0
Richard,John,m,2022-05-22,Option A,Américaine,Tétouan,Japon,45.75
Benali,Robert,m,2023-08-16,Option C,Espagnole,Kenitra,Brésil,16.5
Bernard,Sophie,f,2021-10-17,Option C,Marocaine,Madrid,Espagne,69.0
El Haddad,Samir,f,2020-01-10,Option B,Espagnole,Toulouse,Australie,99.0
Williams,Nicolas,m,2023-06-12,Option A,Française,Londres,Espagne,32.25
Bernard,Jennifer,f,2020-02-08,Option B,Française,Lisbonne,UK,48.0
Garcia,Salma,f,2022-06-10,Option B,Allemande,Madrid,Tunisie,90.0
Martin,David,m,2021-05-21,Option C,Marocaine,Rabat,Espagne,33.0
Jones,Hugo,m,2021-04-30,Option B,Japonaise,Tétouan,Allemagne,44.25
El Idrissi,Claire,f,2021-12-08,Option B,Allemande,Toulouse,Brésil,84.0
Fathy,Youssef,m,2021-12-26,Option C,Canadienne,Tétouan,Tunisie,35.25
Fathy,Pierre,m,2023-07-07,Option A,Canadienne,Toulouse,Chine,15.75
Davis,Youssef,m,2023-02-28,Option C,Française,Rome,UK,18.75
Williams,Jennifer,f,2021-06-12,Option A,Marocaine,New York,Brésil,33.0
Smith,Emma,f,2021-03-04,Option A,Française,Kenitra,Espagne,49.5
Othmani,Mathieu,f,2023-03-06,Option C,Canadienne,Rabat,Australie,46.5
Miller,Ikram,f,2020-07-05,Option C,Allemande,Madrid,Suisse,34.5
Robert,Zineb,f,2023-07-08,Option B,Espagnole,Bruxelles,Canada,91.5
Smith,Sophie,f,2020-01-30,Option B,Espagnole,Lisbonne,Brésil,94.5
Richard,Robert,m,2022-08-26,Option C,Marocaine,Oujda,Égypte,42.0
Davis,Youssef,f,2021-07-07,Option A,Française,Bruxelles,Chine,46.5
Petit,Patricia,f,2023-09-27,Option A,Française,Genève,Espagne,88.5
Essadiq,Marc,m,2021-12-20,Option C,Canadienne,Madrid,Égypte,14.25
Benali,Thomas,m,2022-10-31,Option B,Française,Agadir,France,48.0
Mohamed,Marc,f,2021-08-29,Option A,Espagnole,Marrakech,Italie,90.0
Laurent,Louis,f,2022-08-29,Option C,Allemande,Rome,Allemagne,78.0
Jones,Chloé,f,2023-10-21,Option C,Espagnole,Casablanca,Espagne,49.5
Smith,Robert,m,2020-10-19,Option C,Canadienne,Bruxelles,Australie,30.75
Williams,Jessica,m,2020-07-16,Option C,Espagnole,Casablanca,Japon,33.0
Smith,Joseph,m,2023-06-11,Option B,Canadienne,Berlin,USA,45.0
Garcia,Daniel,f,2022-02-10,Option C,Française,Casablanca,UK,82.5
Mohamed,Mohamed,f,2023-07-09,Option C,Canadienne,Lisbonne,Tunisie,60.0
Miller,Marc,f,2021-10-31,Option C,Japonaise,Montreal,UK,33.0
Mohamed,Omar,f,2020-03-19,Option C,Canadienne,Lyon,Portugal,67.5
Petit,Sanae,f,2023-03-26,Option C,Marocaine,Tokyo,Japon,52.5
Dubois,David,f,2021-07-10,Option C,Américaine,Casablanca,Japon,49.5
Mouline,Sarah,f,2022-10-10,Option C,Marocaine,Paris,Brésil,39.0
Williams,Christopher,f,2021-09-10,Option C,Française,Paris,Égypte,78.0
Wilson,Antoine,m,2020-04-27,Option C,Américaine,Tétouan,Allemagne,39.0
Robert,Marie,f,2023-06-13,Option B,Marocaine,Genève,Inde,34.5
Miller,Claire,f,2021-02-02,Option A,Française,Kenitra,UK,84.0
Smith,Robert,m,2022-08-29,Option C,Américaine,Casablanca,Australie,19.5
Garcia,Julien,f,2020-02-14,Option B,Espagnole,Bruxelles,Japon,64.5
Durand,Christopher,m,2021-12-17,Option B,Marocaine,Fès,Brésil,15.75
Davis,Omar,f,2023-02-21,Option C,Canadienne,Marseille,Chine,85.5
Bernard,Zineb,m,2022-03-08,Option B,Française,Rabat,Australie,22.5
Miller,Jean,f,2022-04-23,Option C,Française,Kenitra,Égypte,87.0
Mouline,Karen,f,2020-06-11,Option C,Marocaine,Paris,Brésil,87.0
Martin,Hugo,f,2023-07-09,Option B,Marocaine,Kenitra,France,88.5
Smith,Louis,m,2023-03-01,Option B,Française,Rabat,Japon,24.0
Williams,Hassan,f,2022-01-03,Option B,Française,Tétouan,Espagne,79.5
El Amrani,Jennifer,m,2020-06-22,Option A,Française,Berlin,Australie,46.5
Durand,John,m,2023-05-03,Option A,Canadienne,Lisbonne,UK,29.25
El Haddad,Samir,f,2021-01-26,Option C,Marocaine,Kenitra,Australie,46.5
Jones,Louis,f,2022-01-01,Option A,Allemande,Meknès,UK,79.5
Miller,Nicolas,f,2023-07-24,Option C,Japonaise,Casablanca,Australie,66.0
Bernard,Daniel,m,2022-04-24,Option B,Japonaise,Oujda,Italie,42.0
Jones,Julie,f,2023-05-05,Option C,Canadienne,Meknès,Espagne,61.5
Dubois,Mohamed,m,2022-07-07,Option C,Marocaine,Rabat,Tunisie,21.0
Durand,Omar,f,2023-08-19,Option A,Française,Casablanca,Brésil,36.0
Williams,Elizabeth,f,2023-02-21,Option A,Française,Oujda,USA,91.5
Martin,Mary,f,2022-06-17,Option A,Japonaise,Madrid,Mexique,43.5
Smith,Sarah,f,2021-08-17,Option A,Canadienne,Tanger,Australie,39.0
Mouline,James,f,2021-11-03,Option C,Française,Casablanca,Mexique,51.0
Miller,Mohamed,m,2020-04-14,Option C,Américaine,Toulouse,Allemagne,26.25
Laurent,Ikram,m,2022-08-08,Option A,Marocaine,Tanger,Allemagne,21.75
Dupont,Omar,m,2021-02-27,Option C,Japonaise,Tokyo,Brésil,46.5
Garcia,Omar,m,2023-04-06,Option B,Américaine,Marseille,Chine,26.25
Johnson,Hugo,m,2023-06-18,Option B,Japonaise,Bruxelles,Égypte,43.5
Miller,Antoine,f,2022-10-01,Option B,Française,Marrakech,Allemagne,61.5
Davis,Karim,f,2022-08-23,Option A,Espagnole,Lyon,Argentine,94.5
Rodriguez,Daniel,f,2022-09-12,Option A,Américaine,Paris,UK,42.0
Jones,Antoine,m,2022-05-07,Option B,Française,Tanger,Australie,22.5
Smith,Amina,f,2022-03-20,Option C,Canadienne,Berlin,Italie,91.5
Rodriguez,Michael,m,2021-03-22,Option A,Marocaine,Rabat,Italie,18.0
Mohamed,Rachid,m,2021-11-26,Option B,Française,Marrakech,Australie,18.75
Martin,Marie,m,2022-06-07,Option B,Américaine,Rome,USA,15.75
Hassan,Susan,f,2020-05-31,Option C,Marocaine,Tokyo,Japon,94.5
Mahmoud,Hugo,f,2023-02-02,Option B,Marocaine,Oujda,UK,51.0
Mahmoud,Omar,f,2022-11-12,Option C,Française,Berlin,Belgique,78.0
Jones,James,f,2022-01-17,Option C,Américaine,Bruxelles,Australie,36.0
Robert,Samir,f,2020-03-17,Option B,Marocaine,Paris,Tunisie,51.0
Jones,Linda,f,2022-09-04,Option C,Canadienne,Casablanca,Espagne,88.5
Benali,Robert,m,2023-07-06,Option B,Canadienne,Kenitra,Japon,46.5
Richard,Julie,f,2022-12-20,Option C,Canadienne,Agadir,Égypte,49.5
Williams,Jean,m,2022-01-06,Option B,Française,New York,Allemagne,17.25
Durand,Amina,f,2023-10-20,Option B,Française,Madrid,Égypte,75.0
Durand,Ikram,f,2022-03-07,Option B,Espagnole,Marseille,Japon,93.0
Mouline,Sarah,m,2020-05-27,Option C,Marocaine,Kenitra,Belgique,21.0
El Idrissi,Nicolas,m,2022-02-07,Option C,Canadienne,Fès,UK,39.0
Wilson,John,m,2023-02-23,Option A,Américaine,Lisbonne,Inde,47.25
Othmani,Linda,f,2021-03-28,Option B,Japonaise,Tanger,UK,96.0
Mahmoud,Marie,f,2023-04-30,Option C,Allemande,Rabat,Portugal,55.5
Richard,Robert,f,2021-07-27,Option C,Canadienne,Meknès,Égypte,33.0
Bernard,Julien,f,2020-11-02,Option C,Marocaine,Oujda,Belgique,52.5
Miller,Ikram,f,2023-04-13,Option C,Américaine,Rabat,Espagne,33.0
Jones,Aicha,m,2020-09-27,Option C,Japonaise,Bordeaux,Suisse,26.25
Essadiq,David,m,2022-09-26,Option B,Française,Oujda,Australie,25.5
Richard,Robert,m,2023-06-06,Option C,Canadienne,Rome,UK,19.5
Adel,David,m,2021-07-10,Option A,Française,Rabat,France,31.5
Richard,Linda,f,2020-08-02,Option C,Canadienne,Rabat,Espagne,52.5
Miller,Louis,m,2022-10-16,Option C,Espagnole,Marseille,Australie,36.0
Durand,Samir,m,2023-10-02,Option B,Française,Bruxelles,Canada,37.5
Mohamed,Claire,f,2021-05-31,Option C,Canadienne,Casablanca,UK,46.5
Jones,Marc,f,2022-06-03,Option C,Allemande,Lyon,Australie,91.5
Hassan,Joseph,m,2023-07-23,Option C,Américaine,Toulouse,Chine,29.25
Miller,Patricia,m,2021-08-24,Option A,Française,Kenitra,Brésil,16.5
Wilson,Julien,m,2021-07-21,Option C,Canadienne,Marseille,Espagne,45.0
Richard,Joseph,f,2021-11-01,Option C,Espagnole,Londres,Japon,91.5
Martin,John,m,2020-07-20,Option A,Américaine,Rabat,Chine,48.0
Mohamed,Mehdi,m,2021-09-10,Option B,Japonaise,Rabat,Australie,21.75
Mahmoud,William,f,2021-07-12,Option B,Espagnole,Paris,UK,84.0
Williams,Zineb,f,2023-11-29,Option C,Française,Berlin,Brésil,52.5
Richard,Joseph,m,2020-11-23,Option B,Française,Marrakech,Allemagne,24.0
El Amrani,Susan,f,2021-01-06,Option B,Marocaine,Rome,Canada,51.0
Miller,Léa,f,2022-08-31,Option A,Allemande,Marseille,Japon,91.5
Robert,Jennifer,f,2021-11-10,Option C,Canadienne,Casablanca,Égypte,28.5
Miller,Omar,m,2020-09-30,Option A,Française,Tétouan,UK,42.75
Jones,Sanae,f,2020-09-29,Option A,Française,Fès,Belgique,90.0
Johnson,Marie,f,2020-06-12,Option A,Française,Montreal,Mexique,46.5
Benali,John,m,2020-07-08,Option C,Canadienne,Fès,UK,47.25
Mouline,Claire,f,2023-04-28,Option C,Marocaine,Genève,Espagne,75.0
Smith,Louis,m,2021-03-20,Option B,Marocaine,Madrid,Chine,33.75
Martin,Marc,m,2020-06-19,Option B,Française,Madrid,Inde,37.5
Khaled,Amina,f,2021-03-10,Option B,Marocaine,Rome,Japon,78.0
Ibrahim,Susan,m,2023-10-01,Option B,Japonaise,Montreal,Brésil,22.5
Dubois,Linda,f,2021-05-05,Option A,Française,Genève,Espagne,34.5
Jones,Mathieu,m,2023-03-29,Option C,Canadienne,Casablanca,Maroc,16.5
Jones,Patricia,m,2020-12-19,Option B,Allemande,Kenitra,UK,46.5
Williams,Nicolas,f,2022-12-14,Option B,Espagnole,Bruxelles,Portugal,45.0
Chentouf,Mehdi,m,2021-12-02,Option C,Marocaine,Madrid,Portugal,45.0
Adel,Marie,m,2023-08-26,Option B,Allemande,Paris,France,25.5
Rodriguez,Salma,f,2021-01-20,Option C,Canadienne,Marseille,Espagne,78.0
Adel,Joseph,m,2023-07-03,Option C,Marocaine,New York,UK,36.0
El Amrani,James,m,2021-04-05,Option C,Marocaine,Rabat,Belgique,30.75
Laurent,Youssef,m,2023-03-03,Option A,Espagnole,New York,France,25.5
Richard,Nour,f,2021-01-23,Option C,Américaine,Marseille,Japon,49.5
Garcia,David,m,2020-05-10,Option B,Américaine,Montreal,Suisse,38.25
Laurent,Julien,f,2020-12-04,Option B,Canadienne,Kenitra,Suisse,73.5
Robert,Sarah,f,2020-02-24,Option A,Marocaine,Tanger,Allemagne,52.5
Robert,Pierre,f,2020-12-17,Option C,Française,Lyon,Mexique,57.0
Garcia,Jennifer,f,2020-06-23,Option B,Américaine,Rabat,France,76.5
Moreau,Elizabeth,f,2023-06-01,Option A,Française,New York,UK,36.0
Durand,Julien,m,2023-05-28,Option C,Marocaine,Casablanca,Japon,27.75
Williams,Aicha,f,2023-09-19,Option B,Espagnole,Tokyo,France,34.5
El Amrani,Marie,m,2021-01-02,Option C,Française,Tanger,France,15.75
Jones,Marwa,f,2022-09-02,Option B,Espagnole,Tétouan,Tunisie,34.5
Johnson,Julie,f,2021-12-23,Option A,Marocaine,Marseille,Chine,94.5
Laurent,Zineb,m,2023-07-24,Option B,Française,Bruxelles,Japon,45.0
Dupont,Aicha,m,2020-09-24,Option B,Marocaine,Bordeaux,Espagne,29.25
Johnson,Marc,f,2020-05-14,Option B,Canadienne,Montreal,Australie,78.0
Laurent,David,m,2022-05-09,Option C,Marocaine,Montreal,Brésil,33.75
Ibrahim,Patricia,m,2020-11-07,Option C,Espagnole,Bordeaux,Suisse,24.0
