nom,prenom,genre,Date_de_naissance,Lieu_de_naissance,nationalite,ville,pays,age
Chentouf,Marc,M,1966-03-19,Option A,Française,Lyon,Égypte,94.5
Bernard,David,F,2007-05-23,Option B,Française,Bruxelles,Allemagne,30.75
Mouline,Susan,F,1972-06-16,Option B,Canadienne,Kenitra,Suisse,24.75
Miller,Antoine,F,1982-12-27,Option A,Française,Oujda,UK,41.25
Mahmoud,James,M,1980-09-13,Option B,Française,Oujda,Brésil,73.5
Durand,Pierre,F,1982-03-17,Option B,Française,Bruxelles,Suisse,45.75
Rodriguez,Luc,M,1970-04-18,Option A,Marocaine,New York,Italie,43.5
Davis,Sophie,M,1967-01-25,Option B,Marocaine,Rabat,UK,69.0
Othmani,Daniel,F,1987-03-19,Option B,Canadienne,Madrid,Argentine,47.25
Mahmoud,Jessica,F,1990-03-19,Option B,Française,Rabat,Portugal,35.25
Laurent,Léa,M,2003-01-01,Option B,Française,Tétouan,Espagne,91.5
Garcia,Julien,M,2000-10-25,Option A,Canadienne,Tétouan,USA,40.5
Mouline,Robert,M,2003-01-10,Option C,Canadienne,Marseille,Mexique,67.5
Martin,Aicha,M,1992-11-21,Option B,Japonaise,Bruxelles,Brésil,75.0
Chentouf,Susan,M,1971-03-02,Option C,Japonaise,Rabat,Égypte,97.5
Wilson,Michael,M,1973-08-13,Option C,Espagnole,Rabat,Mexique,58.5
Moreau,Mary,F,1984-09-13,Option C,Canadienne,Marseille,Australie,17.25
Moreau,Pierre,M,1998-07-26,Option B,Française,Rome,Belgique,55.5
Robert,Linda,F,1978-12-13,Option B,Marocaine,Paris,Mexique,24.75
Smith,Élodie,F,1976-10-04,Option C,Américaine,Rabat,Australie,46.5
Johnson,Marie,F,1978-12-23,Option C,Japonaise,Rome,Chine,27.0
Smith,Sarah,F,1969-10-12,Option C,Japonaise,Tanger,Australie,47.25
Bernard,Thomas,M,1985-08-15,Option C,Américaine,Bordeaux,Chine,90.0
Davis,Sophie,M,2007-09-28,Option C,Canadienne,New York,UK,61.5
Smith,Luc,M,2006-04-14,Option A,Française,Montreal,Japon,75.0
Jones,Marie,F,1980-02-03,Option C,Canadienne,Tanger,UK,33.0
Rodriguez,Joseph,F,1978-12-27,Option B,Française,Oujda,Inde,45.75
Ibrahim,Luc,M,2006-07-20,Option C,Marocaine,Agadir,UK,90.0
Jones,Jessica,F,1964-07-09,Option C,Française,Madrid,Portugal,18.75
Rodriguez,Robert,F,1967-11-21,Option C,Marocaine,Madrid,Allemagne,43.5
Miller,Robert,F,2005-03-01,Option A,Canadienne,Kenitra,Mexique,45.75
El Haddad,Camille,F,1960-11-26,Option B,Espagnole,Paris,Canada,22.5
Durand,Aicha,F,1964-02-27,Option C,Marocaine,Madrid,Brésil,34.5
Mohamed,Christopher,F,1982-02-23,Option C,Japonaise,Agadir,Japon,30.0
Mohamed,Nicolas,F,1984-09-13,Option C,Marocaine,Casablanca,Égypte,31.5
Richard,Sophie,F,1993-06-14,Option B,Marocaine,Lyon,Australie,31.5
Richard,John,M,1988-06-18,Option C,Américaine,Lisbonne,USA,73.5
Garcia,Susan,F,1974-07-18,Option C,Canadienne,Meknès,Égypte,23.25
Garcia,Hugo,F,1966-09-10,Option B,Française,Bruxelles,Chine,22.5
Smith,Thomas,M,1989-10-05,Option B,Marocaine,Kenitra,France,42.0
Robert,Karim,F,1974-03-21,Option B,Japonaise,Fès,France,43.5
Robert,Élodie,F,1984-01-12,Option C,Allemande,Marseille,Japon,42.75
Fathy,Omar,F,1997-12-02,Option C,Marocaine,Fès,Portugal,33.0
Dupont,Camille,M,1995-02-13,Option C,Canadienne,Oujda,Espagne,55.5
Robert,Mathieu,M,1971-08-20,Option B,Allemande,Bruxelles,Chine,88.5
Miller,Jennifer,F,1976-08-06,Option B,Espagnole,Meknès,Suisse,44.25
Durand,Camille,F,1990-07-23,Option B,Espagnole,Toulouse,Inde,45.0
Miller,William,F,1966-04-13,Option B,Française,Bruxelles,UK,42.0
Laurent,Jessica,F,2000-06-19,Option C,Marocaine,Bruxelles,Allemagne,15.75
Miller,Julie,F,1964-08-13,Option A,Japonaise,Rome,Argentine,40.5
Mohamed,Susan,M,1960-10-12,Option C,Marocaine,New York,Allemagne,66.0
Miller,David,F,1986-10-16,Option C,Japonaise,Bruxelles,France,33.75
El Idrissi,Claire,F,1986-05-13,Option C,Marocaine,Lisbonne,Japon,33.75
Jones,Christopher,F,1967-07-06,Option B,Allemande,Londres,USA,45.75
Chentouf,Linda,F,1960-11-11,Option A,Française,Madrid,Allemagne,37.5
Moreau,Michael,M,1992-08-04,Option B,Espagnole,Rabat,UK,30.0
Martin,Sarah,M,2006-06-27,Option C,Allemande,Berlin,Brésil,90.0
Fathy,Jessica,M,1999-07-14,Option B,Canadienne,Bruxelles,Belgique,46.5
Smith,Susan,F,1995-03-11,Option B,Française,Kenitra,USA,18.0
Garcia,Marie,F,1984-10-04,Option A,Française,Madrid,Mexique,33.0
Garcia,Emma,M,1984-01-12,Option B,Marocaine,Meknès,Portugal,85.5
Richard,Pierre,M,1981-01-07,Option C,Marocaine,Paris,Belgique,69.0
Davis,Marwa,F,1998-11-09,Option C,Marocaine,Lyon,UK,36.0
Fathy,Karen,M,1966-11-12,Option C,Française,Rabat,Brésil,63.0
Lahlou,Elizabeth,F,1978-09-14,Option C,Canadienne,Montreal,UK,22.5
Johnson,Zineb,M,1992-12-23,Option A,Canadienne,Lyon,Australie,85.5
Robert,Chloé,M,1962-04-03,Option C,Marocaine,Marseille,UK,52.5
Miller,Amina,F,1973-10-09,Option C,Marocaine,Agadir,UK,48.75
Othmani,Salma,F,1998-04-15,Option C,Marocaine,Madrid,Égypte,18.0
Moreau,Camille,M,1974-10-02,Option B,Américaine,Marrakech,UK,58.5
Chentouf,Karen,F,2001-01-20,Option C,Espagnole,Oujda,Allemagne,22.5
Mohamed,Mohamed,F,1984-08-06,Option B,Américaine,Kenitra,Australie,22.5
Bernard,Hugo,F,1969-06-09,Option A,Française,Fès,Brésil,16.5
Mohamed,Ali,M,1995-05-02,Option C,Allemande,Marseille,France,49.5
Benali,Robert,M,1960-10-12,Option C,Canadienne,Tokyo,Australie,57.0
Richard,Karim,M,1961-05-26,Option A,Japonaise,Rabat,Argentine,49.5
Laurent,Camille,F,1966-09-13,Option B,Marocaine,Agadir,Australie,26.25
Dubois,Joseph,M,1989-03-27,Option B,Marocaine,Oujda,Allemagne,48.0
Martin,Julien,M,1994-09-02,Option C,Française,Bordeaux,Belgique,45.0
Johnson,Nour,F,1975-08-26,Option C,Marocaine,Kenitra,Japon,28.5
Bernard,Salma,F,1963-12-03,Option B,Canadienne,Genève,Japon,27.0
Laurent,Thomas,F,1973-08-13,Option C,Japonaise,Tokyo,Brésil,17.25
Robert,James,F,1997-06-15,Option C,Marocaine,Fès,Brésil,41.25
Martin,Jean,F,1971-01-11,Option A,Française,Montreal,UK,40.5
Smith,Mary,M,1984-01-12,Option C,Canadienne,Tanger,Argentine,69.0
Robert,Ikram,F,1977-10-19,Option B,Française,Tétouan,Chine,16.5
Lahlou,Claire,F,1982-03-17,Option B,Espagnole,Fès,Japon,27.75
El Haddad,Samir,F,1971-04-02,Option B,Américaine,Bordeaux,Espagne,20.25
Rodriguez,Youssef,M,1988-01-12,Option B,Française,Rabat,Allemagne,91.5
Petit,Youssef,M,1992-07-13,Option B,Américaine,Lyon,Chine,34.5
Hassan,Michael,M,1986-09-13,Option B,Canadienne,Rabat,Brésil,37.5
Benali,Sophie,F,1997-10-24,Option C,Canadienne,Oujda,UK,18.0
Lahlou,Claire,F,1973-10-13,Option C,Canadienne,Kenitra,UK,36.0
Moreau,Joseph,F,1995-10-16,Option A,Espagnole,Tanger,UK,45.0
Richard,Joseph,F,1970-10-22,Option C,Canadienne,Casablanca,UK,43.5
Smith,Jean,M,1997-09-20,Option C,Allemande,Kenitra,France,61.5
Rodriguez,Léa,M,1971-04-02,Option B,Française,Bruxelles,Brésil,60.0
Williams,Nicolas,F,1963-03-07,Option C,Canadienne,Lyon,Maroc,21.75
Mohamed,Karim,F,1998-09-13,Option B,Canadienne,Montreal,Australie,25.5
Garcia,William,M,1990-11-16,Option A,Française,Tétouan,Suisse,31.5
Jones,Michael,M,1975-04-19,Option C,Canadienne,Paris,Italie,43.5
Jones,Julie,M,1989-11-28,Option B,Française,Paris,Japon,91.5
Durand,Marc,F,1980-06-17,Option C,Canadienne,Paris,UK,17.25
Dubois,Mehdi,M,2007-08-06,Option C,Française,Berlin,Italie,45.0
Davis,Mehdi,M,1998-08-24,Option B,Marocaine,Londres,Australie,100.5
Mohamed,Louis,M,1978-08-15,Option C,Japonaise,Tanger,Inde,88.5
Miller,James,M,1985-01-17,Option C,Française,Casablanca,UK,72.0
Williams,Jessica,M,1972-09-27,Option C,Allemande,Genève,Japon,70.5
Durand,Ali,F,2005-03-03,Option B,Canadienne,Marseille,Brésil,33.0
Bernard,Sarah,F,1981-01-07,Option B,Canadienne,Marrakech,France,47.25
Wilson,Marc,F,1965-10-02,Option C,Marocaine,Madrid,Espagne,20.25
Miller,Mary,M,1974-07-16,Option C,Allemande,Marseille,Brésil,72.0
Miller,Fatima,F,1975-10-09,Option C,Française,Bruxelles,Mexique,42.0
Jones,Christopher,M,1990-01-11,Option B,Française,Madrid,Japon,45.0
Mahmoud,Jessica,M,1972-09-27,Option A,Allemande,Tanger,Australie,31.5
Chentouf,James,M,1982-12-14,Option C,Canadienne,Berlin,Allemagne,52.5
Dupont,Léa,F,1977-10-19,Option B,Espagnole,Meknès,Brésil,25.5
Ibrahim,Omar,M,1987-07-12,Option C,Marocaine,Rabat,Mexique,60.0
Robert,Karim,F,1981-09-17,Option C,Allemande,Marseille,Allemagne,15.75
Moreau,Joseph,F,1960-06-28,Option B,Japonaise,Marseille,UK,42.75
El Haddad,Pierre,F,1971-08-20,Option A,Française,Bruxelles,Mexique,41.25
Ibrahim,Nour,F,1993-10-16,Option C,Espagnole,Berlin,Brésil,44.25
Fathy,James,F,1966-10-08,Option B,Américaine,Toulouse,Brésil,20.25
Hassan,Mohamed,F,1995-10-16,Option C,Japonaise,Madrid,Belgique,36.0
Mohamed,Marc,M,1996-09-13,Option C,Allemande,Marseille,Brésil,64.5
Martin,Jennifer,M,2002-01-09,Option B,Espagnole,Lyon,Italie,85.5
Petit,Laila,F,1986-09-28,Option C,Marocaine,Casablanca,Argentine,46.5
El Idrissi,Sanae,M,1990-09-04,Option C,Américaine,Rabat,Inde,88.5
Smith,Laila,M,1977-03-09,Option B,Canadienne,Tanger,Inde,70.5
Wilson,Élodie,F,1999-06-04,Option C,Marocaine,Meknès,Canada,44.25
Smith,Patricia,M,1970-08-17,Option A,Allemande,Rabat,Italie,73.5
Bernard,Hugo,F,1998-06-11,Option A,Française,Londres,Australie,30.75
Benali,Nicolas,M,1995-05-02,Option B,Française,Genève,Égypte,45.0
El Haddad,Léa,F,1979-06-21,Option C,Marocaine,Fès,Espagne,42.0
Benali,Hugo,M,1961-05-26,Option B,Américaine,Madrid,Brésil,45.0
Smith,Susan,F,2007-02-21,Option B,Française,Kenitra,Espagne,18.75
Rodriguez,Rachid,F,1979-07-17,Option B,Espagnole,Marseille,Brésil,39.0
Adel,Zineb,F,1971-01-02,Option C,Française,Kenitra,Australie,20.25
Miller,Barbara,M,1981-01-07,Option A,Française,Fès,Égypte,39.0
Fathy,Zineb,M,2003-10-11,Option B,Canadienne,Lisbonne,Brésil,64.5
Othmani,Karen,F,1997-06-28,Option B,Française,Paris,Mexique,30.0
Garcia,Marc,F,1971-09-04,Option C,Française,Lyon,UK,16.5
Williams,Joseph,M,1968-09-24,Option C,Canadienne,Marseille,Australie,61.5
Mohamed,Robert,M,1974-03-21,Option B,Française,Marseille,UK,33.0
Jones,Zineb,M,1963-03-16,Option C,Canadienne,Lyon,Japon,45.0
Mohamed,Barbara,F,1991-08-07,Option B,Française,Oujda,Portugal,43.5
Durand,Joseph,F,2005-10-24,Option C,Française,Kenitra,Portugal,46.5
Smith,Mehdi,F,2000-09-03,Option C,Marocaine,Bordeaux,UK,28.5
Benali,Emma,M,2007-09-28,Option C,Marocaine,Rabat,Espagne,43.5
Khaled,Michael,M,1990-07-08,Option C,Française,Montreal,Espagne,52.5
Jones,Jean,F,1986-06-06,Option B,Française,Rabat,Australie,16.5
Rodriguez,Joseph,F,2004-05-16,Option C,Espagnole,Rabat,Maroc,23.25
Petit,Louis,F,1970-03-22,Option C,Marocaine,Paris,Espagne,23.25
Garcia,Samir,M,1966-12-25,Option C,Française,Oujda,Chine,43.5
Martin,Mathieu,M,1984-08-06,Option B,Japonaise,Bruxelles,Australie,33.0
Smith,Mehdi,M,1984-01-28,Option C,Française,Fès,Maroc,87.0
Brown,Barbara,F,1963-06-26,Option C,Marocaine,Tokyo,Allemagne,22.5
Khaled,Hassan,F,1982-09-02,Option B,Marocaine,Rabat,Égypte,20.25
Adel,John,M,1996-11-04,Option A,Japonaise,Tétouan,Brésil,45.0
Martin,Laila,M,1986-06-06,Option A,Américaine,Lyon,Égypte,67.5
Martin,Ali,M,1995-05-07,Option C,Canadienne,Casablanca,France,46.5
Jones,Jean,F,1965-08-07,Option C,Canadienne,Casablanca,Tunisie,30.0
El Amrani,Antoine,M,1970-12-23,Option C,Canadienne,Rabat,Japon,64.5
Brown,Marc,M,1969-10-12,Option C,Française,Kenitra,Brésil,70.5
Mouline,Barbara,F,1989-08-27,Option C,Marocaine,Meknès,Japon,34.5
Khaled,David,F,1969-10-24,Option B,Canadienne,Toulouse,Égypte,46.5
Laurent,Joseph,F,2001-07-02,Option A,Canadienne,Agadir,Espagne,44.25
El Amrani,Marc,M,1974-11-18,Option A,Française,Marseille,Brésil,63.0
Dupont,Jessica,M,1968-04-10,Option C,Américaine,Meknès,Inde,58.5
Khaled,Julien,M,1988-06-18,Option C,Française,Berlin,Chine,75.0
Miller,Robert,F,1994-11-27,Option C,Canadienne,Lisbonne,Japon,24.0
Mahmoud,Sarah,M,1988-11-13,Option C,Allemande,Londres,Allemagne,76.5
Mahmoud,Amina,F,1960-10-12,Option B,Américaine,Marrakech,Italie,15.75
Martin,Emma,F,1965-03-25,Option A,Française,Marrakech,Japon,48.0
Johnson,James,M,1998-01-12,Option A,Française,Oujda,Argentine,63.0
Robert,Luc,M,1982-12-16,Option B,Française,Marrakech,USA,55.5
Williams,Jessica,F,1964-01-28,Option B,Française,Paris,Australie,24.0
Chentouf,Hassan,F,1973-10-13,Option C,Française,Casablanca,Espagne,44.25
Richard,Louis,F,1972-11-24,Option A,Marocaine,Tokyo,Tunisie,47.25
Lahlou,Julien,M,1994-11-25,Option B,Marocaine,Fès,Égypte,39.0
Dubois,Susan,F,1986-10-26,Option A,Marocaine,Tokyo,UK,26.25
El Idrissi,Laila,F,1973-03-27,Option C,Espagnole,Oujda,USA,27.0
Dubois,Claire,F,2004-11-11,Option C,Marocaine,Meknès,Égypte,24.0
Jones,Sarah,F,1973-08-28,Option C,Allemande,New York,Égypte,45.75
Mouline,Michael,M,1980-08-07,Option C,Américaine,Casablanca,Inde,93.0
Richard,Elizabeth,M,1971-03-02,Option C,Japonaise,Casablanca,Brésil,43.5
Miller,Susan,F,1999-04-05,Option A,Française,Marrakech,Inde,33.75
Richard,David,F,1971-03-28,Option B,Japonaise,Kenitra,USA,27.75
El Amrani,Jennifer,F,1965-10-19,Option C,Canadienne,Tokyo,USA,39.75
Ibrahim,Samir,M,1988-08-28,Option C,Marocaine,Bordeaux,Mexique,36.0
Essadiq,Camille,M,1967-09-19,Option C,Française,Montreal,Suisse,73.5
Robert,Julien,M,2005-01-08,Option C,Française,Montreal,Belgique,34.5
Rodriguez,Elizabeth,M,1989-11-11,Option C,Japonaise,Marrakech,Canada,54.0
Fathy,Camille,M,1993-07-11,Option C,Canadienne,Rabat,Italie,85.5
Laurent,Emma,M,1986-05-27,Option A,Japonaise,Kenitra,Argentine,52.5
Rodriguez,Mehdi,M,1960-10-12,Option C,Espagnole,Bruxelles,Brésil,90.0
Richard,Susan,M,1961-05-26,Option C,Américaine,Paris,Maroc,46.5
Williams,Karen,F,1978-09-14,Option C,Américaine,New York,Japon,20.25
Smith,Marc,M,1986-06-06,Option B,Marocaine,Lisbonne,Espagne,55.5
Othmani,Robert,F,1962-05-20,Option B,Canadienne,Marrakech,UK,23.25
Wilson,Aicha,M,2003-09-12,Option C,Marocaine,Madrid,Mexique,37.5
Dubois,Sarah,F,1996-04-01,Option B,Française,Londres,Allemagne,37.5
El Amrani,Emma,M,1991-04-19,Option C,Française,Tétouan,Japon,73.5
Moreau,Omar,M,1964-08-07,Option B,Canadienne,Madrid,Japon,64.5
Laurent,Emma,F,1974-07-18,Option B,Canadienne,Bruxelles,Égypte,46.5
Smith,Karen,F,1996-07-07,Option A,Espagnole,Londres,Canada,31.5
Wilson,Karim,M,1969-08-09,Option C,Espagnole,Montreal,Mexique,72.0
Essadiq,Daniel,M,1991-11-17,Option C,Française,Bruxelles,Portugal,33.0
Miller,Marc,F,1972-01-25,Option C,Française,Rabat,Brésil,45.75
Martin,Marc,F,1994-10-16,Option B,Canadienne,Rabat,France,22.5
Martin,Fatima,M,1996-02-24,Option C,Japonaise,Marseille,Allemagne,67.5
Dubois,Camille,F,1975-02-21,Option C,Française,Paris,Brésil,34.5
Williams,Patricia,M,1961-11-15,Option C,Marocaine,Tétouan,Espagne,67.5
Ibrahim,Thomas,M,1976-11-11,Option B,Canadienne,Casablanca,Argentine,93.0
Othmani,Léa,F,1979-06-17,Option C,Espagnole,Meknès,Japon,45.0
Petit,Emma,F,1974-02-24,Option B,Allemande,Paris,Allemagne,47.25
Jones,Michael,M,2006-11-14,Option A,Française,Tanger,Japon,51.0
Jones,Linda,F,1961-08-23,Option B,Française,Madrid,Australie,40.5
Bernard,Jennifer,M,1999-04-05,Option C,Canadienne,Madrid,Espagne,87.0
Bernard,Pierre,F,1981-09-02,Option A,Marocaine,Tétouan,Brésil,16.5
Miller,Ahmed,F,2005-01-21,Option C,Canadienne,Rome,UK,39.75
Smith,Ahmed,M,1991-07-21,Option C,Américaine,Fès,Portugal,73.5
Smith,Mehdi,M,1978-10-24,Option C,Japonaise,Rome,Espagne,54.0
Durand,Ali,F,1961-11-15,Option A,Allemande,Marrakech,Espagne,39.75
Davis,Marc,F,1981-01-07,Option B,Américaine,Casablanca,Allemagne,36.0
Johnson,James,F,1976-02-17,Option C,Marocaine,Rabat,Espagne,37.5
Jones,Hassan,M,2003-09-12,Option C,Canadienne,Lisbonne,Brésil,73.5
Miller,Samir,F,2007-09-28,Option B,Japonaise,Lisbonne,UK,18.0
Davis,William,F,1985-10-21,Option B,Française,Marrakech,UK,45.0
Williams,Sanae,F,1962-10-13,Option C,Espagnole,Londres,Canada,46.5
Garcia,Mehdi,F,1972-10-22,Option C,Française,Rabat,Japon,39.75
Rodriguez,Robert,M,1988-03-04,Option C,Française,Agadir,Allemagne,93.0
Dupont,Mary,M,1963-11-21,Option C,Marocaine,Bordeaux,Brésil,40.5
Jones,Louis,M,1974-04-27,Option C,Marocaine,Madrid,France,75.0
Benali,Salma,F,1963-01-14,Option C,Française,Rabat,Australie,40.5
Williams,Thomas,M,1984-01-12,Option C,Espagnole,Marseille,France,72.0
Williams,Michael,M,1980-04-24,Option B,Marocaine,Rabat,Maroc,91.5
Laurent,Ali,F,1979-04-14,Option C,Marocaine,Bruxelles,UK,32.25
Lahlou,Sophie,M,1993-03-09,Option C,Française,Lyon,UK,45.0
Rodriguez,Julien,M,1998-05-11,Option C,Américaine,Rabat,Brésil,54.0
Robert,Hassan,M,1986-03-14,Option C,Française,Tétouan,Inde,73.5
Martin,Michael,M,1981-03-20,Option B,Marocaine,Casablanca,UK,45.0
Moreau,Jessica,M,1969-07-28,Option B,Canadienne,Genève,Canada,88.5
Chentouf,Luc,M,1977-10-05,Option C,Canadienne,Agadir,UK,87.0
Dupont,Pierre,M,1979-02-14,Option C,Française,Bordeaux,Chine,63.0
Laurent,Linda,M,1966-11-12,Option C,Canadienne,Tanger,Tunisie,88.5
Wilson,Zineb,M,2003-12-13,Option C,Américaine,Tétouan,UK,51.0
Othmani,Marwa,M,1982-01-18,Option A,Marocaine,Genève,Mexique,43.5
Lahlou,Karim,F,1971-04-17,Option B,Française,Marrakech,Japon,43.5
Jones,Amina,M,1998-08-03,Option B,Française,Lyon,Australie,70.5
Johnson,Ali,M,2006-12-01,Option C,Canadienne,Rabat,Mexique,46.5
El Amrani,Hassan,F,1962-08-04,Option C,Française,Tétouan,UK,39.75
Dubois,Karen,F,1976-04-03,Option B,Française,Agadir,Allemagne,31.5
Dubois,Sophie,M,1969-09-03,Option C,Américaine,Montreal,Brésil,36.0
Smith,Louis,M,1989-04-28,Option B,Allemande,Montreal,Mexique,88.5
Moreau,Fatima,F,2001-05-16,Option A,Française,Lyon,Chine,31.5
Fathy,Nour,F,1999-05-07,Option B,Allemande,Marseille,Espagne,21.75
Mouline,Karen,F,1981-03-02,Option B,Allemande,Rabat,Chine,36.0
Miller,Daniel,F,1991-06-27,Option A,Canadienne,Paris,Brésil,35.25
Laurent,Linda,F,1980-04-24,Option C,Canadienne,Kenitra,UK,20.25
Dubois,Mathieu,M,1967-12-16,Option B,Américaine,Oujda,Chine,75.0
Dupont,Marc,F,1998-12-16,Option C,Marocaine,Fès,Égypte,27.75
Rodriguez,Chloé,F,1966-11-12,Option B,Canadienne,Marseille,France,24.0
Davis,David,M,1997-01-03,Option C,Française,Casablanca,Égypte,69.0
Bernard,Léa,F,1991-02-17,Option A,Française,Marseille,Argentine,45.75
Durand,Susan,M,1972-04-06,Option B,Espagnole,Marrakech,Brésil,93.0
Khaled,Omar,M,1997-10-18,Option B,Espagnole,Rabat,Brésil,91.5
Chentouf,Ikram,F,2004-05-21,Option C,Marocaine,Berlin,Italie,47.25
El Idrissi,Mehdi,M,1977-08-17,Option B,Espagnole,Lisbonne,Australie,79.5
Johnson,John,F,1976-05-10,Option A,Japonaise,Genève,France,31.5
Rodriguez,Nicolas,F,2003-10-25,Option B,Espagnole,Meknès,Allemagne,45.0
Martin,Hugo,M,1964-01-07,Option A,Allemande,Tanger,Mexique,45.0
Khaled,Susan,M,1984-10-04,Option B,Française,Fès,Allemagne,88.5
Khaled,Samir,M,2001-04-16,Option C,Marocaine,Fès,Brésil,63.0
Williams,Claire,M,1988-04-12,Option C,Japonaise,Oujda,Espagne,45.0
Martin,Emma,M,1984-03-15,Option B,Marocaine,Marseille,UK,90.0
Benali,Mehdi,M,2001-04-16,Option C,Marocaine,Casablanca,Australie,43.5
Ibrahim,Hugo,F,1996-04-16,Option B,Américaine,Rabat,Australie,27.75
Jones,Susan,M,1960-05-02,Option C,Américaine,Casablanca,Suisse,54.0
Khaled,Laila,M,2001-03-09,Option C,Française,Rabat,Australie,45.0
Ibrahim,Hugo,F,1963-03-07,Option C,Française,Londres,USA,44.25
Benali,Youssef,M,1987-01-25,Option B,Française,Londres,Australie,69.0
Laurent,Michael,M,1994-12-10,Option C,Canadienne,Tanger,Brésil,64.5
Garcia,Louis,F,1985-04-03,Option B,Espagnole,New York,Japon,23.25
Jones,Marc,M,1969-03-07,Option C,Française,Meknès,Australie,93.0
Martin,Elizabeth,F,1988-03-04,Option B,Japonaise,Marrakech,USA,14.25
El Idrissi,Julie,F,1993-09-22,Option A,Marocaine,Marseille,Tunisie,21.75
Martin,Louis,M,1981-01-28,Option C,Canadienne,Madrid,Belgique,87.0
El Idrissi,Emma,M,1982-07-23,Option C,Espagnole,Paris,Allemagne,58.5
Wilson,Michael,M,1984-01-16,Option B,Française,Bruxelles,Maroc,91.5
Davis,Mary,M,1986-09-13,Option C,Française,Toulouse,France,48.0
Williams,Camille,F,1979-07-17,Option B,Française,Rabat,Australie,30.0
Dubois,Claire,F,1982-06-26,Option C,Marocaine,Meknès,Japon,16.5
Smith,Christopher,F,2003-05-28,Option B,Américaine,Marrakech,USA,19.5
Mahmoud,Julien,M,1975-12-14,Option B,Canadienne,Bruxelles,Égypte,69.0
Smith,Jessica,F,1967-01-25,Option C,Française,Madrid,Canada,47.25
Jones,Louis,M,1987-08-19,Option C,Canadienne,Rabat,Chine,58.5
Jones,Karim,M,1962-04-03,Option C,Américaine,Bordeaux,Italie,66.0
Richard,Marc,F,1988-07-05,Option C,Canadienne,Paris,Argentine,42.0
Garcia,Luc,M,1999-09-27,Option B,Américaine,Bruxelles,Espagne,46.5
Garcia,Daniel,F,1995-07-25,Option B,Américaine,Toulouse,Italie,39.0
Brown,William,F,1994-06-23,Option A,Française,Berlin,Allemagne,17.25
Lahlou,Aicha,F,1960-07-24,Option B,Française,Lyon,UK,41.25
Mahmoud,Marwa,M,1988-08-28,Option B,Française,Bordeaux,Japon,31.5
Richard,Rachid,M,1987-12-05,Option B,Canadienne,Rome,Japon,82.5
Chentouf,Aicha,F,1996-07-13,Option C,Canadienne,Madrid,UK,19.5
Laurent,Patricia,F,2007-02-22,Option B,Canadienne,Madrid,Argentine,45.0
Chentouf,Julie,F,1993-09-22,Option A,Canadienne,Madrid,Japon,33.75
Dubois,Christopher,F,2005-07-06,Option B,Française,Rabat,USA,21.0
Jones,Patricia,F,2002-04-07,Option C,Canadienne,Meknès,Australie,27.0
Hassan,Christopher,F,1972-01-25,Option B,Marocaine,Berlin,Suisse,22.5
Dupont,Robert,M,1978-01-01,Option C,Marocaine,Tanger,Italie,54.0
Brown,Laila,F,1962-08-25,Option A,Canadienne,Meknès,Égypte,31.5
Miller,Jennifer,F,1965-08-27,Option B,Canadienne,Rabat,Australie,33.0
Smith,Pierre,M,1966-03-14,Option B,Japonaise,Montreal,Allemagne,49.5
Miller,Jean,F,1994-11-18,Option B,Française,New York,UK,15.0
Jones,Ali,M,1966-06-12,Option C,Japonaise,Rabat,Inde,54.0
Smith,Aicha,F,2007-05-23,Option C,Française,Paris,Brésil,48.0
Garcia,Julie,F,1971-09-22,Option A,Canadienne,Rabat,Italie,36.0
Dubois,Zineb,F,1982-03-17,Option C,Française,Agadir,Brésil,28.5
Bernard,John,M,1984-01-02,Option A,Marocaine,Tanger,Maroc,91.5
Ibrahim,Sophie,F,1986-09-13,Option A,Française,Rome,Espagne,34.5
Bernard,David,F,1962-02-28,Option A,Marocaine,Rabat,Espagne,36.0
Khaled,Rachid,M,1996-02-27,Option C,Marocaine,Genève,UK,42.0
Dupont,Joseph,F,1987-07-25,Option C,Marocaine,Tanger,UK,35.25
Miller,Karim,M,1972-12-03,Option B,Canadienne,Rabat,Brésil,48.0
Jones,Karim,M,1961-11-15,Option C,Marocaine,Madrid,Japon,93.0
Johnson,Marc,M,1974-07-16,Option B,Allemande,Londres,Australie,42.0
Dubois,John,F,1972-06-16,Option C,Française,Lyon,Brésil,27.0
Williams,David,F,1993-05-15,Option B,Canadienne,Rabat,Chine,26.25
Mahmoud,Ali,M,1960-06-25,Option B,Canadienne,Fès,Japon,30.0
Johnson,Ikram,F,1974-01-03,Option B,Française,Rabat,Brésil,20.25
El Amrani,Ahmed,M,1974-01-03,Option B,Française,Rabat,Égypte,93.0
El Amrani,Sophie,M,1998-09-13,Option B,Américaine,Rome,France,39.0
Garcia,Léa,F,1974-02-25,Option B,Française,Berlin,Allemagne,31.5
Garcia,Hugo,M,1996-11-16,Option C,Canadienne,Genève,Belgique,34.5
Robert,Thomas,F,1973-07-09,Option C,Canadienne,Kenitra,Brésil,39.0
Benali,Daniel,F,1985-11-15,Option C,Canadienne,Paris,UK,35.25
Smith,William,F,1973-10-13,Option C,Canadienne,Meknès,Mexique,46.5
Ibrahim,Jessica,M,1982-08-19,Option A,Allemande,Rabat,Brésil,87.0
Othmani,Louis,M,1990-03-19,Option B,Française,Berlin,Allemagne,45.0
